Product,Quantity,Price,Date,Address,Total
27in FHD Monitor,1,149.99,2019-12-15 22:31:00,"616 Chestnut St, Los Angeles, CA 90001",149.99
Lightning Charging Cable,1,14.95,2019-12-15 14:36:00,"582 10th St, San Francisco, CA 94016",14.95
Lightning Charging Cable,1,14.95,2019-12-01 08:34:00,"423 Maple St, Seattle, WA 98101",14.95
20in Monitor,1,109.99,2019-12-24 19:53:00,"211 Johnson St, Boston, MA 02215",109.99
Flatscreen TV,1,300.0,2019-12-17 10:34:00,"731 North St, Seattle, WA 98101",300.0
Flatscreen TV,1,300.0,2019-12-15 10:21:00,"730 South St, San Francisco, CA 94016",300.0
AA Batteries (4-pack),1,3.84,2019-12-20 00:47:00,"110 Pine St, Boston, MA 02215",3.84
Apple Airpods Headphones,1,150.0,2019-12-27 07:53:00,"950 7th St, New York City, NY 10001",150.0
AAA Batteries (4-pack),1,2.99,2019-12-06 16:17:00,"542 Johnson St, Los Angeles, CA 90001",2.99
Apple Airpods Headphones,1,150.0,2019-12-26 05:31:00,"138 Hickory St, New York City, NY 10001",150.0
USB-C Charging Cable,1,11.95,2019-12-21 15:29:00,"652 Cherry St, Los Angeles, CA 90001",11.95
20in Monitor,1,109.99,2019-12-21 21:45:00,"640 Lake St, Los Angeles, CA 90001",109.99
AAA Batteries (4-pack),1,2.99,2019-12-14 10:22:00,"56 Lakeview St, San Francisco, CA 94016",2.99
Bose SoundSport Headphones,1,99.99,2019-12-07 10:25:00,"669 13th St, Austin, TX 73301",99.99
Vareebadd Phone,1,400.0,2019-12-01 21:23:00,"751 Highland St, Dallas, TX 75001",400.0
Macbook Pro Laptop,1,1700.0,2019-12-04 14:21:00,"675 Lincoln St, New York City, NY 10001",1700.0
34in Ultrawide Monitor,1,379.99,2019-12-23 19:59:00,"604 Cedar St, New York City, NY 10001",379.99
Bose SoundSport Headphones,1,99.99,2019-12-21 12:02:00,"728 Willow St, Seattle, WA 98101",99.99
Wired Headphones,1,11.99,2019-12-16 00:04:00,"557 Spruce St, Portland, OR 97035",11.99
USB-C Charging Cable,1,11.95,2019-12-19 09:14:00,"887 Washington St, Los Angeles, CA 90001",11.95
Lightning Charging Cable,1,14.95,2019-12-29 14:46:00,"110 10th St, Los Angeles, CA 90001",14.95
AA Batteries (4-pack),1,3.84,2019-12-07 19:10:00,"121 Cedar St, Dallas, TX 75001",3.84
Apple Airpods Headphones,1,150.0,2019-12-10 22:15:00,"277 Elm St, New York City, NY 10001",150.0
Bose SoundSport Headphones,1,99.99,2019-12-11 15:48:00,"316 13th St, Portland, OR 97035",99.99
AAA Batteries (4-pack),1,2.99,2019-12-18 18:44:00,"773 Highland St, San Francisco, CA 94016",2.99
27in 4K Gaming Monitor,1,389.99,2019-12-10 21:20:00,"583 14th St, San Francisco, CA 94016",389.99
Apple Airpods Headphones,1,150.0,2019-12-14 22:22:00,"403 Hill St, Atlanta, GA 30301",150.0
USB-C Charging Cable,1,11.95,2019-12-15 21:14:00,"570 Maple St, Austin, TX 73301",11.95
Wired Headphones,1,11.99,2019-12-25 17:25:00,"673 8th St, Atlanta, GA 30301",11.99
USB-C Charging Cable,1,11.95,2019-12-02 19:50:00,"662 4th St, Seattle, WA 98101",11.95
AA Batteries (4-pack),1,3.84,2019-12-03 21:31:00,"875 Cherry St, Boston, MA 02215",3.84
Apple Airpods Headphones,1,150.0,2019-12-20 13:41:00,"220 4th St, New York City, NY 10001",150.0
27in FHD Monitor,1,149.99,2019-12-17 18:55:00,"180 Elm St, Boston, MA 02215",149.99
Lightning Charging Cable,2,14.95,2019-12-17 23:14:00,"963 5th St, Los Angeles, CA 90001",29.9
Bose SoundSport Headphones,1,99.99,2019-12-04 09:56:00,"162 Cedar St, Atlanta, GA 30301",99.99
Google Phone,1,600.0,2019-12-11 10:34:00,"991 7th St, San Francisco, CA 94016",600.0
Wired Headphones,1,11.99,2019-12-04 22:13:00,"855 Madison St, Portland, ME 04101",11.99
AAA Batteries (4-pack),1,2.99,2019-12-14 09:09:00,"676 7th St, Dallas, TX 75001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-28 13:36:00,"258 10th St, New York City, NY 10001",2.99
Flatscreen TV,1,300.0,2019-12-18 08:41:00,"262 Highland St, Los Angeles, CA 90001",300.0
AAA Batteries (4-pack),2,2.99,2019-12-21 17:08:00,"40 4th St, San Francisco, CA 94016",5.98
Vareebadd Phone,1,400.0,2019-12-01 07:32:00,"909 Walnut St, Atlanta, GA 30301",400.0
Bose SoundSport Headphones,1,99.99,2019-12-17 18:38:00,"391 Lakeview St, Boston, MA 02215",99.99
27in FHD Monitor,1,149.99,2019-12-19 10:30:00,"210 9th St, Los Angeles, CA 90001",149.99
Bose SoundSport Headphones,1,99.99,2019-12-03 01:24:00,"551 Madison St, Seattle, WA 98101",99.99
Lightning Charging Cable,1,14.95,2019-12-03 17:32:00,"488 6th St, Seattle, WA 98101",14.95
USB-C Charging Cable,1,11.95,2019-12-05 11:32:00,"696 9th St, San Francisco, CA 94016",11.95
Lightning Charging Cable,1,14.95,2019-12-10 12:40:00,"734 Main St, Los Angeles, CA 90001",14.95
Lightning Charging Cable,1,14.95,2019-12-28 06:57:00,"308 Park St, Los Angeles, CA 90001",14.95
Bose SoundSport Headphones,1,99.99,2019-12-15 15:26:00,"483 Johnson St, Los Angeles, CA 90001",99.99
Bose SoundSport Headphones,1,99.99,2019-12-05 09:15:00,"823 Lincoln St, San Francisco, CA 94016",99.99
Bose SoundSport Headphones,1,99.99,2019-12-11 20:42:00,"13 5th St, San Francisco, CA 94016",99.99
Lightning Charging Cable,1,14.95,2019-12-23 09:39:00,"574 13th St, San Francisco, CA 94016",14.95
Apple Airpods Headphones,1,150.0,2019-12-13 17:33:00,"8 Washington St, Los Angeles, CA 90001",150.0
USB-C Charging Cable,1,11.95,2019-12-04 10:52:00,"150 Wilson St, San Francisco, CA 94016",11.95
Wired Headphones,1,11.99,2019-12-13 13:47:00,"721 Jackson St, Atlanta, GA 30301",11.99
Lightning Charging Cable,1,14.95,2019-12-20 11:30:00,"506 6th St, Boston, MA 02215",14.95
27in FHD Monitor,1,149.99,2019-12-22 22:26:00,"183 13th St, San Francisco, CA 94016",149.99
27in 4K Gaming Monitor,1,389.99,2019-12-17 12:55:00,"873 Lincoln St, New York City, NY 10001",389.99
Flatscreen TV,1,300.0,2019-12-24 09:55:00,"275 Dogwood St, Austin, TX 73301",300.0
iPhone,1,700.0,2019-12-13 10:00:00,"488 Madison St, Seattle, WA 98101",700.0
USB-C Charging Cable,1,11.95,2019-12-27 15:24:00,"302 8th St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-22 09:37:00,"202 Wilson St, Boston, MA 02215",2.99
AA Batteries (4-pack),1,3.84,2019-12-27 19:36:00,"904 West St, Los Angeles, CA 90001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-18 15:39:00,"969 8th St, Los Angeles, CA 90001",2.99
USB-C Charging Cable,1,11.95,2019-12-22 12:47:00,"117 Walnut St, Seattle, WA 98101",11.95
USB-C Charging Cable,1,11.95,2019-12-03 13:42:00,"690 Chestnut St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-01 14:12:00,"855 Jefferson St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),1,3.84,2019-12-11 22:37:00,"922 Madison St, Seattle, WA 98101",3.84
Bose SoundSport Headphones,1,99.99,2019-12-26 22:08:00,"218 Jefferson St, Seattle, WA 98101",99.99
AA Batteries (4-pack),1,3.84,2019-12-10 16:02:00,"864 Main St, San Francisco, CA 94016",3.84
Apple Airpods Headphones,1,150.0,2019-12-22 11:40:00,"190 6th St, San Francisco, CA 94016",150.0
Vareebadd Phone,1,400.0,2019-12-30 23:50:00,"777 6th St, Atlanta, GA 30301",400.0
Wired Headphones,1,11.99,2019-12-18 15:48:00,"752 Highland St, Los Angeles, CA 90001",11.99
Wired Headphones,1,11.99,2019-12-26 11:32:00,"290 8th St, Austin, TX 73301",11.99
USB-C Charging Cable,1,11.95,2019-12-01 13:37:00,"462 Willow St, San Francisco, CA 94016",11.95
Bose SoundSport Headphones,1,99.99,2019-12-31 15:48:00,"131 5th St, Austin, TX 73301",99.99
Wired Headphones,1,11.99,2019-12-24 00:19:00,"628 7th St, San Francisco, CA 94016",11.99
Wired Headphones,1,11.99,2019-12-19 04:48:00,"351 Pine St, Los Angeles, CA 90001",11.99
AA Batteries (4-pack),1,3.84,2019-12-28 07:15:00,"467 Lincoln St, Boston, MA 02215",3.84
Bose SoundSport Headphones,1,99.99,2019-12-13 15:57:00,"740 Walnut St, New York City, NY 10001",99.99
AA Batteries (4-pack),1,3.84,2019-12-13 10:56:00,"94 7th St, San Francisco, CA 94016",3.84
27in FHD Monitor,1,149.99,2019-12-30 13:11:00,"448 Cherry St, Dallas, TX 75001",149.99
27in FHD Monitor,1,149.99,2019-12-01 20:28:00,"472 Lakeview St, San Francisco, CA 94016",149.99
34in Ultrawide Monitor,1,379.99,2019-12-03 11:33:00,"326 Ridge St, Los Angeles, CA 90001",379.99
Wired Headphones,1,11.99,2019-12-18 21:20:00,"791 2nd St, Portland, OR 97035",11.99
ThinkPad Laptop,1,999.99,2019-12-15 01:07:00,"41 Washington St, Atlanta, GA 30301",999.99
Vareebadd Phone,1,400.0,2019-12-20 08:19:00,"196 Forest St, New York City, NY 10001",400.0
Apple Airpods Headphones,1,150.0,2019-12-19 20:53:00,"129 Spruce St, New York City, NY 10001",150.0
ThinkPad Laptop,1,999.99,2019-12-17 00:18:00,"404 Walnut St, New York City, NY 10001",999.99
AA Batteries (4-pack),1,3.84,2019-12-30 13:10:00,"468 Dogwood St, San Francisco, CA 94016",3.84
Bose SoundSport Headphones,1,99.99,2019-12-18 20:34:00,"449 Madison St, New York City, NY 10001",99.99
27in 4K Gaming Monitor,1,389.99,2019-12-08 08:15:00,"363 Center St, Seattle, WA 98101",389.99
Lightning Charging Cable,1,14.95,2019-12-26 10:16:00,"678 14th St, Los Angeles, CA 90001",14.95
USB-C Charging Cable,1,11.95,2019-12-21 21:10:00,"808 Park St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-18 23:16:00,"447 7th St, New York City, NY 10001",150.0
34in Ultrawide Monitor,1,379.99,2019-12-31 16:44:00,"403 Chestnut St, Boston, MA 02215",379.99
USB-C Charging Cable,1,11.95,2019-12-05 19:56:00,"302 12th St, Austin, TX 73301",11.95
USB-C Charging Cable,1,11.95,2019-12-28 10:37:00,"485 South St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-22 18:45:00,"535 Walnut St, San Francisco, CA 94016",150.0
USB-C Charging Cable,1,11.95,2019-12-05 14:17:00,"826 Maple St, San Francisco, CA 94016",11.95
Lightning Charging Cable,1,14.95,2019-12-21 15:04:00,"590 South St, Portland, OR 97035",14.95
Vareebadd Phone,1,400.0,2019-12-13 22:45:00,"274 Spruce St, New York City, NY 10001",400.0
Wired Headphones,1,11.99,2019-12-13 22:45:00,"274 Spruce St, New York City, NY 10001",11.99
ThinkPad Laptop,1,999.99,2019-12-19 20:40:00,"302 South St, Seattle, WA 98101",999.99
USB-C Charging Cable,1,11.95,2019-12-23 14:43:00,"169 Washington St, San Francisco, CA 94016",11.95
USB-C Charging Cable,2,11.95,2019-12-22 10:35:00,"130 Jefferson St, Dallas, TX 75001",23.9
USB-C Charging Cable,1,11.95,2019-12-31 17:16:00,"14 Wilson St, Seattle, WA 98101",11.95
AA Batteries (4-pack),1,3.84,2019-12-25 16:57:00,"954 Lincoln St, San Francisco, CA 94016",3.84
USB-C Charging Cable,2,11.95,2019-12-13 18:48:00,"12 Jefferson St, Atlanta, GA 30301",23.9
AAA Batteries (4-pack),1,2.99,2019-12-12 11:34:00,"91 Adams St, Portland, OR 97035",2.99
Apple Airpods Headphones,1,150.0,2019-12-11 20:22:00,"837 West St, San Francisco, CA 94016",150.0
Wired Headphones,1,11.99,2019-12-30 10:37:00,"622 Hill St, Portland, OR 97035",11.99
AAA Batteries (4-pack),1,2.99,2019-12-22 07:46:00,"337 Lakeview St, Los Angeles, CA 90001",2.99
Google Phone,1,600.0,2019-12-01 14:32:00,"494 Lakeview St, New York City, NY 10001",600.0
USB-C Charging Cable,1,11.95,2019-12-01 14:32:00,"494 Lakeview St, New York City, NY 10001",11.95
iPhone,1,700.0,2019-12-23 11:21:00,"676 Cedar St, Dallas, TX 75001",700.0
Wired Headphones,1,11.99,2019-12-23 11:21:00,"676 Cedar St, Dallas, TX 75001",11.99
Bose SoundSport Headphones,1,99.99,2019-12-07 15:25:00,"809 5th St, Los Angeles, CA 90001",99.99
Bose SoundSport Headphones,1,99.99,2019-12-13 10:14:00,"204 Main St, Portland, OR 97035",99.99
AA Batteries (4-pack),1,3.84,2019-12-14 22:02:00,"968 Church St, Los Angeles, CA 90001",3.84
USB-C Charging Cable,1,11.95,2019-12-26 17:45:00,"207 Madison St, New York City, NY 10001",11.95
USB-C Charging Cable,1,11.95,2019-12-18 06:25:00,"713 Adams St, San Francisco, CA 94016",11.95
Bose SoundSport Headphones,1,99.99,2019-12-20 11:08:00,"390 Ridge St, Austin, TX 73301",99.99
AAA Batteries (4-pack),1,2.99,2019-12-29 20:20:00,"115 7th St, Austin, TX 73301",2.99
27in FHD Monitor,1,149.99,2019-12-25 22:04:00,"285 Spruce St, New York City, NY 10001",149.99
27in FHD Monitor,1,149.99,2019-12-26 02:55:00,"918 Meadow St, New York City, NY 10001",149.99
Vareebadd Phone,1,400.0,2019-12-20 04:57:00,"564 Madison St, New York City, NY 10001",400.0
Lightning Charging Cable,1,14.95,2019-12-19 16:13:00,"349 West St, Los Angeles, CA 90001",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-25 20:34:00,"592 River St, Los Angeles, CA 90001",389.99
AAA Batteries (4-pack),2,2.99,2019-12-29 09:34:00,"814 Cherry St, Seattle, WA 98101",5.98
Flatscreen TV,1,300.0,2019-12-29 17:50:00,"243 Lincoln St, Boston, MA 02215",300.0
USB-C Charging Cable,1,11.95,2019-12-29 18:42:00,"751 Adams St, Seattle, WA 98101",11.95
AAA Batteries (4-pack),1,2.99,2019-12-29 18:42:00,"751 Adams St, Seattle, WA 98101",2.99
Apple Airpods Headphones,1,150.0,2019-12-29 16:30:00,"283 Johnson St, San Francisco, CA 94016",150.0
Bose SoundSport Headphones,1,99.99,2019-12-20 18:57:00,"931 6th St, Seattle, WA 98101",99.99
Apple Airpods Headphones,1,150.0,2019-12-18 18:57:00,"238 13th St, Los Angeles, CA 90001",150.0
Lightning Charging Cable,1,14.95,2019-12-29 22:50:00,"563 6th St, Los Angeles, CA 90001",14.95
AAA Batteries (4-pack),1,2.99,2019-12-26 10:32:00,"515 South St, San Francisco, CA 94016",2.99
Wired Headphones,1,11.99,2019-12-24 13:55:00,"821 Cherry St, Dallas, TX 75001",11.99
iPhone,1,700.0,2019-12-16 19:07:00,"428 North St, Austin, TX 73301",700.0
AAA Batteries (4-pack),1,2.99,2019-12-25 20:13:00,"225 South St, Boston, MA 02215",2.99
AA Batteries (4-pack),2,3.84,2019-12-26 19:10:00,"724 Hickory St, Boston, MA 02215",7.68
USB-C Charging Cable,1,11.95,2019-12-18 17:18:00,"500 4th St, Los Angeles, CA 90001",11.95
27in FHD Monitor,1,149.99,2019-12-10 09:17:00,"216 Elm St, New York City, NY 10001",149.99
Apple Airpods Headphones,1,150.0,2019-12-10 09:17:00,"216 Elm St, New York City, NY 10001",150.0
Flatscreen TV,1,300.0,2019-12-17 19:40:00,"301 Chestnut St, Los Angeles, CA 90001",300.0
Wired Headphones,1,11.99,2019-12-14 20:19:00,"473 14th St, San Francisco, CA 94016",11.99
Flatscreen TV,1,300.0,2019-12-31 21:31:00,"762 Jefferson St, Austin, TX 73301",300.0
iPhone,1,700.0,2019-12-18 16:06:00,"642 13th St, Seattle, WA 98101",700.0
Bose SoundSport Headphones,1,99.99,2019-12-21 20:07:00,"395 12th St, New York City, NY 10001",99.99
34in Ultrawide Monitor,1,379.99,2019-12-12 17:49:00,"151 South St, Los Angeles, CA 90001",379.99
Apple Airpods Headphones,1,150.0,2019-12-29 19:07:00,"301 Madison St, Atlanta, GA 30301",150.0
Lightning Charging Cable,1,14.95,2019-12-17 11:20:00,"763 Jefferson St, Austin, TX 73301",14.95
Lightning Charging Cable,1,14.95,2019-12-17 18:06:00,"173 Cherry St, Dallas, TX 75001",14.95
Vareebadd Phone,1,400.0,2019-12-13 16:20:00,"270 Lake St, Austin, TX 73301",400.0
Google Phone,1,600.0,2019-12-02 19:28:00,"80 Lake St, San Francisco, CA 94016",600.0
Bose SoundSport Headphones,1,99.99,2019-12-02 19:28:00,"80 Lake St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),1,3.84,2019-12-20 19:42:00,"596 Hill St, Atlanta, GA 30301",3.84
AAA Batteries (4-pack),1,2.99,2019-12-28 18:39:00,"983 1st St, New York City, NY 10001",2.99
AA Batteries (4-pack),1,3.84,2019-12-23 22:41:00,"637 Center St, San Francisco, CA 94016",3.84
iPhone,1,700.0,2019-12-17 08:04:00,"251 South St, Seattle, WA 98101",700.0
USB-C Charging Cable,1,11.95,2019-12-11 08:32:00,"395 Lakeview St, Dallas, TX 75001",11.95
Lightning Charging Cable,1,14.95,2019-12-22 11:11:00,"833 7th St, Austin, TX 73301",14.95
AA Batteries (4-pack),1,3.84,2019-12-28 09:35:00,"150 14th St, Austin, TX 73301",3.84
Lightning Charging Cable,1,14.95,2019-12-22 09:30:00,"508 Elm St, San Francisco, CA 94016",14.95
Google Phone,1,600.0,2019-12-28 21:13:00,"228 Johnson St, Seattle, WA 98101",600.0
Apple Airpods Headphones,1,150.0,2019-12-05 08:45:00,"986 5th St, Los Angeles, CA 90001",150.0
USB-C Charging Cable,1,11.95,2019-12-03 12:53:00,"533 8th St, Atlanta, GA 30301",11.95
AAA Batteries (4-pack),1,2.99,2019-12-13 21:29:00,"467 Madison St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-09 08:27:00,"374 Dogwood St, New York City, NY 10001",2.99
AA Batteries (4-pack),2,3.84,2019-12-28 17:42:00,"830 Church St, Seattle, WA 98101",7.68
Lightning Charging Cable,1,14.95,2019-12-02 21:26:00,"971 Washington St, Seattle, WA 98101",14.95
Lightning Charging Cable,1,14.95,2019-12-12 15:20:00,"712 Hickory St, Atlanta, GA 30301",14.95
Flatscreen TV,1,300.0,2019-12-11 14:39:00,"7 Walnut St, Los Angeles, CA 90001",300.0
Apple Airpods Headphones,1,150.0,2019-12-22 10:13:00,"883 Jackson St, New York City, NY 10001",150.0
Wired Headphones,1,11.99,2019-12-13 05:22:00,"823 Cherry St, Boston, MA 02215",11.99
USB-C Charging Cable,1,11.95,2019-12-07 15:15:00,"427 14th St, Boston, MA 02215",11.95
20in Monitor,1,109.99,2019-12-30 16:18:00,"488 13th St, Portland, OR 97035",109.99
27in FHD Monitor,1,149.99,2019-12-11 20:16:00,"877 Sunset St, Atlanta, GA 30301",149.99
AAA Batteries (4-pack),1,2.99,2019-12-27 11:45:00,"966 Park St, Boston, MA 02215",2.99
USB-C Charging Cable,1,11.95,2019-12-10 20:17:00,"292 Elm St, Portland, ME 04101",11.95
Flatscreen TV,1,300.0,2019-12-20 22:39:00,"19 Wilson St, San Francisco, CA 94016",300.0
Lightning Charging Cable,1,14.95,2019-12-14 17:43:00,"912 Ridge St, Dallas, TX 75001",14.95
USB-C Charging Cable,1,11.95,2019-12-25 10:57:00,"270 Center St, New York City, NY 10001",11.95
AAA Batteries (4-pack),2,2.99,2019-12-11 18:39:00,"111 5th St, New York City, NY 10001",5.98
ThinkPad Laptop,1,999.99,2019-12-01 11:28:00,"747 Jefferson St, Seattle, WA 98101",999.99
iPhone,1,700.0,2019-12-28 13:27:00,"522 12th St, Los Angeles, CA 90001",700.0
Apple Airpods Headphones,1,150.0,2019-12-28 13:27:00,"522 12th St, Los Angeles, CA 90001",150.0
Apple Airpods Headphones,1,150.0,2019-12-19 16:49:00,"126 5th St, San Francisco, CA 94016",150.0
USB-C Charging Cable,1,11.95,2019-12-12 15:01:00,"773 13th St, Los Angeles, CA 90001",11.95
Macbook Pro Laptop,1,1700.0,2019-12-16 08:32:00,"320 North St, Seattle, WA 98101",1700.0
Lightning Charging Cable,1,14.95,2019-12-28 14:39:00,"423 Forest St, New York City, NY 10001",14.95
Wired Headphones,1,11.99,2019-12-11 15:50:00,"157 Dogwood St, San Francisco, CA 94016",11.99
AA Batteries (4-pack),1,3.84,2019-12-19 18:14:00,"902 Cherry St, Austin, TX 73301",3.84
AA Batteries (4-pack),1,3.84,2019-12-20 10:04:00,"477 North St, New York City, NY 10001",3.84
Bose SoundSport Headphones,1,99.99,2019-12-25 10:14:00,"537 Park St, New York City, NY 10001",99.99
Wired Headphones,1,11.99,2019-12-18 18:16:00,"768 Cedar St, Los Angeles, CA 90001",11.99
Lightning Charging Cable,1,14.95,2019-12-08 14:55:00,"283 Adams St, Austin, TX 73301",14.95
iPhone,1,700.0,2019-12-28 13:32:00,"163 Chestnut St, San Francisco, CA 94016",700.0
Wired Headphones,1,11.99,2019-12-28 13:32:00,"163 Chestnut St, San Francisco, CA 94016",11.99
34in Ultrawide Monitor,1,379.99,2019-12-24 14:47:00,"977 12th St, Atlanta, GA 30301",379.99
AAA Batteries (4-pack),2,2.99,2019-12-31 22:40:00,"412 Ridge St, Los Angeles, CA 90001",5.98
AA Batteries (4-pack),1,3.84,2019-12-16 13:33:00,"516 Meadow St, Los Angeles, CA 90001",3.84
20in Monitor,1,109.99,2019-12-18 14:13:00,"341 Hill St, San Francisco, CA 94016",109.99
20in Monitor,1,109.99,2019-12-15 10:05:00,"80 Park St, San Francisco, CA 94016",109.99
Macbook Pro Laptop,1,1700.0,2019-12-05 17:20:00,"264 Chestnut St, New York City, NY 10001",1700.0
AA Batteries (4-pack),2,3.84,2019-12-19 22:10:00,"826 Church St, New York City, NY 10001",7.68
Bose SoundSport Headphones,1,99.99,2019-12-19 22:55:00,"812 Pine St, Dallas, TX 75001",99.99
AA Batteries (4-pack),1,3.84,2019-12-16 18:31:00,"974 12th St, Los Angeles, CA 90001",3.84
Apple Airpods Headphones,1,150.0,2019-12-28 21:16:00,"886 2nd St, San Francisco, CA 94016",150.0
Lightning Charging Cable,1,14.95,2019-12-17 12:18:00,"989 Park St, Seattle, WA 98101",14.95
iPhone,1,700.0,2019-12-18 12:05:00,"721 Hickory St, Seattle, WA 98101",700.0
Apple Airpods Headphones,1,150.0,2019-12-29 15:55:00,"429 Jackson St, Los Angeles, CA 90001",150.0
Bose SoundSport Headphones,1,99.99,2019-12-14 10:13:00,"174 Wilson St, Dallas, TX 75001",99.99
Bose SoundSport Headphones,1,99.99,2019-12-24 01:10:00,"316 4th St, Portland, OR 97035",99.99
Lightning Charging Cable,3,14.95,2019-12-26 21:11:00,"270 Johnson St, Dallas, TX 75001",44.85
27in 4K Gaming Monitor,1,389.99,2019-12-07 15:55:00,"47 12th St, Boston, MA 02215",389.99
AA Batteries (4-pack),1,3.84,2019-12-17 22:18:00,"465 Spruce St, San Francisco, CA 94016",3.84
Bose SoundSport Headphones,1,99.99,2019-12-03 19:30:00,"118 Highland St, Los Angeles, CA 90001",99.99
27in 4K Gaming Monitor,1,389.99,2019-12-02 10:55:00,"743 5th St, Dallas, TX 75001",389.99
AA Batteries (4-pack),1,3.84,2019-12-01 08:32:00,"685 River St, Los Angeles, CA 90001",3.84
Flatscreen TV,1,300.0,2019-12-11 22:35:00,"454 Jefferson St, Seattle, WA 98101",300.0
AAA Batteries (4-pack),5,2.99,2019-12-25 21:28:00,"205 Willow St, Portland, OR 97035",14.95
AAA Batteries (4-pack),1,2.99,2019-12-15 15:43:00,"745 Jackson St, Seattle, WA 98101",2.99
USB-C Charging Cable,1,11.95,2019-12-26 09:42:00,"454 Church St, Los Angeles, CA 90001",11.95
Wired Headphones,1,11.99,2019-12-06 19:23:00,"222 8th St, San Francisco, CA 94016",11.99
AAA Batteries (4-pack),1,2.99,2019-12-23 19:05:00,"168 Forest St, New York City, NY 10001",2.99
Bose SoundSport Headphones,1,99.99,2019-12-27 20:21:00,"133 Willow St, Dallas, TX 75001",99.99
AAA Batteries (4-pack),3,2.99,2019-12-28 20:42:00,"128 Elm St, New York City, NY 10001",8.97
Wired Headphones,1,11.99,2019-12-07 16:09:00,"113 Jackson St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-30 09:12:00,"152 River St, San Francisco, CA 94016",14.95
iPhone,1,700.0,2019-12-22 12:33:00,"343 5th St, New York City, NY 10001",700.0
Lightning Charging Cable,1,14.95,2019-12-22 12:33:00,"343 5th St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-26 15:58:00,"385 Pine St, Boston, MA 02215",150.0
34in Ultrawide Monitor,1,379.99,2019-12-06 22:51:00,"428 Chestnut St, San Francisco, CA 94016",379.99
ThinkPad Laptop,1,999.99,2019-12-11 23:56:00,"532 13th St, San Francisco, CA 94016",999.99
27in FHD Monitor,1,149.99,2019-12-09 18:13:00,"357 11th St, Los Angeles, CA 90001",149.99
Bose SoundSport Headphones,1,99.99,2019-12-20 20:04:00,"514 8th St, San Francisco, CA 94016",99.99
Flatscreen TV,1,300.0,2019-12-14 11:17:00,"537 Park St, San Francisco, CA 94016",300.0
AAA Batteries (4-pack),1,2.99,2019-12-02 17:16:00,"482 Lake St, San Francisco, CA 94016",2.99
Flatscreen TV,1,300.0,2019-12-21 10:11:00,"444 River St, San Francisco, CA 94016",300.0
Lightning Charging Cable,1,14.95,2019-12-21 12:54:00,"63 Cedar St, Dallas, TX 75001",14.95
Vareebadd Phone,1,400.0,2019-12-18 09:33:00,"282 Forest St, Seattle, WA 98101",400.0
Wired Headphones,1,11.99,2019-12-27 07:58:00,"286 Chestnut St, San Francisco, CA 94016",11.99
Apple Airpods Headphones,1,150.0,2019-12-21 19:39:00,"133 7th St, Los Angeles, CA 90001",150.0
USB-C Charging Cable,1,11.95,2019-12-26 09:40:00,"383 1st St, San Francisco, CA 94016",11.95
Bose SoundSport Headphones,1,99.99,2019-12-16 14:31:00,"640 Highland St, San Francisco, CA 94016",99.99
Bose SoundSport Headphones,1,99.99,2019-12-18 15:43:00,"136 1st St, Atlanta, GA 30301",99.99
27in 4K Gaming Monitor,1,389.99,2019-12-25 20:31:00,"95 Maple St, New York City, NY 10001",389.99
Bose SoundSport Headphones,1,99.99,2019-12-14 19:30:00,"447 Lincoln St, Los Angeles, CA 90001",99.99
AAA Batteries (4-pack),1,2.99,2019-12-21 12:34:00,"624 West St, Portland, OR 97035",2.99
AAA Batteries (4-pack),1,2.99,2019-12-28 12:12:00,"296 Hickory St, New York City, NY 10001",2.99
AA Batteries (4-pack),3,3.84,2019-12-13 20:35:00,"416 Willow St, Dallas, TX 75001",11.52
AA Batteries (4-pack),2,3.84,2019-12-07 19:56:00,"180 Washington St, Portland, OR 97035",7.68
Lightning Charging Cable,1,14.95,2019-12-02 11:29:00,"649 Dogwood St, Atlanta, GA 30301",14.95
27in FHD Monitor,1,149.99,2019-12-29 18:42:00,"329 River St, San Francisco, CA 94016",149.99
AAA Batteries (4-pack),2,2.99,2019-12-07 15:15:00,"259 Highland St, New York City, NY 10001",5.98
USB-C Charging Cable,2,11.95,2019-12-26 21:57:00,"748 Dogwood St, Dallas, TX 75001",23.9
27in 4K Gaming Monitor,1,389.99,2019-12-26 21:57:00,"748 Dogwood St, Dallas, TX 75001",389.99
34in Ultrawide Monitor,1,379.99,2019-12-04 10:15:00,"490 Park St, Atlanta, GA 30301",379.99
Flatscreen TV,1,300.0,2019-12-06 15:30:00,"132 Church St, New York City, NY 10001",300.0
