Product,Quantity,Price,Date,Address,Total
Lightning Charging Cable,1,14.95,2019-12-19 21:31:00,"830 Lakeview St, Atlanta, GA 30301",14.95
Google Phone,1,600.0,2019-12-28 20:58:00,"57 Jefferson St, Los Angeles, CA 90001",600.0
AAA Batteries (4-pack),1,2.99,2019-12-26 21:00:00,"416 Pine St, New York City, NY 10001",2.99
AA Batteries (4-pack),1,3.84,2019-12-29 19:22:00,"666 Center St, Seattle, WA 98101",3.84
Lightning Charging Cable,1,14.95,2019-12-23 00:27:00,"44 6th St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-18 12:00:00,"219 8th St, San Francisco, CA 94016",150.0
iPhone,1,700.0,2019-12-13 11:45:00,"216 Johnson St, Los Angeles, CA 90001",700.0
Wired Headphones,2,11.99,2019-12-22 22:17:00,"685 5th St, Seattle, WA 98101",23.98
Wired Headphones,1,11.99,2019-12-11 14:27:00,"635 Walnut St, Seattle, WA 98101",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-27 12:21:00,"955 North St, Dallas, TX 75001",389.99
Apple Airpods Headphones,1,150.0,2019-12-09 11:59:00,"150 Ridge St, Atlanta, GA 30301",150.0
AAA Batteries (4-pack),1,2.99,2019-12-21 14:03:00,"111 13th St, Dallas, TX 75001",2.99
AAA Batteries (4-pack),1,2.99,2019-12-05 13:01:00,"573 Meadow St, San Francisco, CA 94016",2.99
AA Batteries (4-pack),1,3.84,2019-12-15 11:58:00,"392 Johnson St, San Francisco, CA 94016",3.84
Vareebadd Phone,1,400.0,2019-12-02 18:34:00,"340 Center St, Seattle, WA 98101",400.0
Bose SoundSport Headphones,1,99.99,2019-12-22 13:47:00,"25 Madison St, Boston, MA 02215",99.99
USB-C Charging Cable,1,11.95,2019-12-22 23:18:00,"805 Jackson St, New York City, NY 10001",11.95
Lightning Charging Cable,1,14.95,2019-12-22 18:54:00,"489 9th St, Boston, MA 02215",14.95
Lightning Charging Cable,1,14.95,2019-12-22 18:54:00,"489 9th St, Boston, MA 02215",14.95
AAA Batteries (4-pack),2,2.99,2019-12-17 23:03:00,"159 11th St, Atlanta, GA 30301",5.98
Lightning Charging Cable,1,14.95,2019-12-13 15:03:00,"576 12th St, Portland, OR 97035",14.95
iPhone,1,700.0,2019-12-16 19:36:00,"34 Lake St, San Francisco, CA 94016",700.0
USB-C Charging Cable,1,11.95,2019-12-16 15:57:00,"308 Lakeview St, San Francisco, CA 94016",11.95
27in FHD Monitor,1,149.99,2019-12-03 20:05:00,"272 14th St, Portland, OR 97035",149.99
Wired Headphones,1,11.99,2019-12-26 05:52:00,"341 Willow St, Dallas, TX 75001",11.99
AA Batteries (4-pack),1,3.84,2019-12-22 16:43:00,"231 Lincoln St, Los Angeles, CA 90001",3.84
Lightning Charging Cable,1,14.95,2019-12-15 01:44:00,"458 Adams St, Austin, TX 73301",14.95
USB-C Charging Cable,1,11.95,2019-12-10 13:36:00,"284 Lakeview St, Los Angeles, CA 90001",11.95
27in FHD Monitor,1,149.99,2019-12-13 12:44:00,"283 1st St, Los Angeles, CA 90001",149.99
AA Batteries (4-pack),1,3.84,2019-12-12 09:49:00,"552 Adams St, Los Angeles, CA 90001",3.84
Apple Airpods Headphones,1,150.0,2019-12-14 01:09:00,"109 Forest St, San Francisco, CA 94016",150.0
27in FHD Monitor,1,149.99,2019-12-03 05:43:00,"992 Jackson St, Seattle, WA 98101",149.99
Google Phone,1,600.0,2019-12-31 16:17:00,"490 Center St, Dallas, TX 75001",600.0
Wired Headphones,1,11.99,2019-12-11 09:08:00,"705 Dogwood St, Seattle, WA 98101",11.99
AA Batteries (4-pack),1,3.84,2019-12-23 16:41:00,"108 Adams St, Los Angeles, CA 90001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-22 09:33:00,"596 Johnson St, San Francisco, CA 94016",2.99
Lightning Charging Cable,1,14.95,2019-12-30 23:47:00,"575 2nd St, Portland, OR 97035",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-30 23:47:00,"575 2nd St, Portland, OR 97035",389.99
Apple Airpods Headphones,1,150.0,2019-12-23 20:49:00,"854 4th St, Atlanta, GA 30301",150.0
iPhone,1,700.0,2019-12-30 17:57:00,"845 Ridge St, Boston, MA 02215",700.0
USB-C Charging Cable,1,11.95,2019-12-13 21:10:00,"663 Hill St, New York City, NY 10001",11.95
27in FHD Monitor,1,149.99,2019-12-03 17:08:00,"986 Walnut St, Los Angeles, CA 90001",149.99
Wired Headphones,1,11.99,2019-12-27 08:34:00,"984 13th St, New York City, NY 10001",11.99
Vareebadd Phone,1,400.0,2019-12-01 08:27:00,"319 Jefferson St, Seattle, WA 98101",400.0
20in Monitor,1,109.99,2019-12-20 16:31:00,"154 Spruce St, San Francisco, CA 94016",109.99
Lightning Charging Cable,1,14.95,2019-12-29 20:47:00,"440 Hill St, Boston, MA 02215",14.95
Bose SoundSport Headphones,1,99.99,2019-12-22 20:39:00,"764 14th St, Boston, MA 02215",99.99
Lightning Charging Cable,1,14.95,2019-12-22 22:22:00,"398 River St, San Francisco, CA 94016",14.95
34in Ultrawide Monitor,1,379.99,2019-12-29 14:40:00,"477 2nd St, Seattle, WA 98101",379.99
AA Batteries (4-pack),2,3.84,2019-12-21 11:25:00,"863 Johnson St, Dallas, TX 75001",7.68
20in Monitor,1,109.99,2019-12-21 22:56:00,"319 Park St, Boston, MA 02215",109.99
AA Batteries (4-pack),1,3.84,2019-12-03 20:37:00,"703 Lakeview St, Portland, OR 97035",3.84
AAA Batteries (4-pack),1,2.99,2019-12-29 12:28:00,"266 11th St, Portland, OR 97035",2.99
Wired Headphones,2,11.99,2019-12-19 10:32:00,"341 7th St, Dallas, TX 75001",23.98
27in 4K Gaming Monitor,1,389.99,2019-12-09 19:36:00,"294 14th St, Portland, OR 97035",389.99
Google Phone,1,600.0,2019-12-09 19:36:00,"294 14th St, Portland, OR 97035",600.0
Apple Airpods Headphones,1,150.0,2019-12-29 17:05:00,"162 Adams St, San Francisco, CA 94016",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-27 19:35:00,"141 Highland St, Austin, TX 73301",389.99
27in FHD Monitor,1,149.99,2019-12-19 21:12:00,"874 Maple St, Los Angeles, CA 90001",149.99
ThinkPad Laptop,1,999.99,2019-12-29 20:08:00,"469 Spruce St, Boston, MA 02215",999.99
AAA Batteries (4-pack),1,2.99,2019-12-09 00:37:00,"394 South St, Atlanta, GA 30301",2.99
Lightning Charging Cable,1,14.95,2019-12-24 17:11:00,"488 Hickory St, San Francisco, CA 94016",14.95
AAA Batteries (4-pack),4,2.99,2019-12-03 17:38:00,"954 North St, Boston, MA 02215",11.96
27in FHD Monitor,1,149.99,2019-12-03 17:38:00,"954 North St, Boston, MA 02215",149.99
AAA Batteries (4-pack),5,2.99,2019-12-25 19:50:00,"437 Hill St, Austin, TX 73301",14.95
AA Batteries (4-pack),1,3.84,2019-12-15 11:16:00,"728 Main St, Atlanta, GA 30301",3.84
USB-C Charging Cable,1,11.95,2019-12-06 07:46:00,"516 Adams St, Dallas, TX 75001",11.95
Bose SoundSport Headphones,1,99.99,2019-12-09 15:28:00,"967 Madison St, Dallas, TX 75001",99.99
USB-C Charging Cable,1,11.95,2019-12-06 15:50:00,"731 11th St, San Francisco, CA 94016",11.95
Flatscreen TV,1,300.0,2019-12-18 12:56:00,"932 1st St, Los Angeles, CA 90001",300.0
Macbook Pro Laptop,1,1700.0,2019-12-16 14:00:00,"180 14th St, San Francisco, CA 94016",1700.0
Lightning Charging Cable,2,14.95,2019-12-13 18:09:00,"284 Lake St, Seattle, WA 98101",29.9
LG Dryer,1,600.0,2019-12-10 11:39:00,"378 14th St, Los Angeles, CA 90001",600.0
AAA Batteries (4-pack),1,2.99,2019-12-06 21:28:00,"620 Highland St, Atlanta, GA 30301",2.99
Apple Airpods Headphones,1,150.0,2019-12-12 15:50:00,"469 Johnson St, Los Angeles, CA 90001",150.0
iPhone,1,700.0,2019-12-05 20:55:00,"345 Wilson St, New York City, NY 10001",700.0
20in Monitor,1,109.99,2019-12-16 10:41:00,"444 Adams St, San Francisco, CA 94016",109.99
AAA Batteries (4-pack),1,2.99,2019-12-08 08:58:00,"825 Wilson St, San Francisco, CA 94016",2.99
LG Dryer,1,600.0,2019-12-08 09:29:00,"906 Church St, Seattle, WA 98101",600.0
34in Ultrawide Monitor,1,379.99,2019-12-17 21:43:00,"883 14th St, Atlanta, GA 30301",379.99
AA Batteries (4-pack),1,3.84,2019-12-08 11:45:00,"426 Willow St, Austin, TX 73301",3.84
34in Ultrawide Monitor,1,379.99,2019-12-17 12:56:00,"375 Center St, Boston, MA 02215",379.99
Lightning Charging Cable,1,14.95,2019-12-23 22:17:00,"384 West St, Los Angeles, CA 90001",14.95
AA Batteries (4-pack),1,3.84,2019-12-02 23:55:00,"648 Madison St, Boston, MA 02215",3.84
Lightning Charging Cable,1,14.95,2019-12-06 10:51:00,"716 River St, San Francisco, CA 94016",14.95
Wired Headphones,1,11.99,2019-12-09 17:20:00,"26 12th St, Portland, OR 97035",11.99
Wired Headphones,1,11.99,2019-12-04 18:21:00,"360 Johnson St, Los Angeles, CA 90001",11.99
AAA Batteries (4-pack),1,2.99,2019-12-10 20:00:00,"839 River St, San Francisco, CA 94016",2.99
USB-C Charging Cable,1,11.95,2019-12-26 11:54:00,"967 Adams St, Seattle, WA 98101",11.95
Bose SoundSport Headphones,1,99.99,2019-12-13 15:10:00,"862 Main St, Austin, TX 73301",99.99
Wired Headphones,1,11.99,2019-12-24 23:09:00,"721 Main St, Los Angeles, CA 90001",11.99
AAA Batteries (4-pack),2,2.99,2019-12-05 16:54:00,"206 Wilson St, Portland, OR 97035",5.98
USB-C Charging Cable,1,11.95,2019-12-08 19:55:00,"775 5th St, Boston, MA 02215",11.95
ThinkPad Laptop,1,999.99,2019-12-10 23:55:00,"57 Jefferson St, San Francisco, CA 94016",999.99
Apple Airpods Headphones,1,150.0,2019-12-28 19:01:00,"885 Jackson St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),1,3.84,2019-12-20 13:46:00,"217 Washington St, Atlanta, GA 30301",3.84
AA Batteries (4-pack),2,3.84,2019-12-16 06:29:00,"638 2nd St, San Francisco, CA 94016",7.68
Wired Headphones,1,11.99,2019-12-06 23:38:00,"329 Maple St, New York City, NY 10001",11.99
Apple Airpods Headphones,1,150.0,2019-12-22 18:41:00,"180 Highland St, Portland, OR 97035",150.0
Google Phone,1,600.0,2019-12-30 10:15:00,"63 Center St, San Francisco, CA 94016",600.0
USB-C Charging Cable,1,11.95,2019-12-11 20:29:00,"727 9th St, San Francisco, CA 94016",11.95
Wired Headphones,1,11.99,2019-12-24 17:44:00,"177 Pine St, San Francisco, CA 94016",11.99
Apple Airpods Headphones,1,150.0,2019-12-12 20:42:00,"129 Jefferson St, San Francisco, CA 94016",150.0
Lightning Charging Cable,1,14.95,2019-12-19 10:08:00,"686 Jefferson St, Los Angeles, CA 90001",14.95
Wired Headphones,1,11.99,2019-12-23 19:33:00,"892 Jackson St, Los Angeles, CA 90001",11.99
Bose SoundSport Headphones,1,99.99,2019-12-23 18:40:00,"988 Elm St, Atlanta, GA 30301",99.99
27in 4K Gaming Monitor,1,389.99,2019-12-15 23:39:00,"888 Hickory St, Austin, TX 73301",389.99
Wired Headphones,1,11.99,2019-12-23 08:35:00,"937 6th St, Boston, MA 02215",11.99
Wired Headphones,1,11.99,2019-12-02 20:55:00,"444 Dogwood St, New York City, NY 10001",11.99
34in Ultrawide Monitor,1,379.99,2019-12-19 12:48:00,"263 Sunset St, Boston, MA 02215",379.99
Flatscreen TV,1,300.0,2019-12-08 22:22:00,"19 Spruce St, Los Angeles, CA 90001",300.0
Lightning Charging Cable,1,14.95,2019-12-07 12:19:00,"266 Washington St, Boston, MA 02215",14.95
USB-C Charging Cable,1,11.95,2019-12-18 19:16:00,"245 Jefferson St, New York City, NY 10001",11.95
USB-C Charging Cable,2,11.95,2019-12-17 18:54:00,"24 Walnut St, San Francisco, CA 94016",23.9
AAA Batteries (4-pack),1,2.99,2019-12-01 18:46:00,"774 Washington St, San Francisco, CA 94016",2.99
Lightning Charging Cable,1,14.95,2019-12-15 14:59:00,"779 Lakeview St, San Francisco, CA 94016",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-15 22:15:00,"558 13th St, Seattle, WA 98101",389.99
AAA Batteries (4-pack),2,2.99,2019-12-17 18:07:00,"755 5th St, San Francisco, CA 94016",5.98
27in FHD Monitor,1,149.99,2019-12-20 10:09:00,"590 4th St, New York City, NY 10001",149.99
AA Batteries (4-pack),1,3.84,2019-12-01 22:23:00,"462 Hickory St, Los Angeles, CA 90001",3.84
Flatscreen TV,1,300.0,2019-12-01 12:11:00,"736 13th St, San Francisco, CA 94016",300.0
USB-C Charging Cable,1,11.95,2019-12-30 17:43:00,"598 Forest St, Dallas, TX 75001",11.95
Lightning Charging Cable,1,14.95,2019-12-15 21:15:00,"427 Elm St, New York City, NY 10001",14.95
USB-C Charging Cable,2,11.95,2019-12-29 15:58:00,"491 Cedar St, Boston, MA 02215",23.9
27in FHD Monitor,1,149.99,2019-12-04 22:29:00,"402 5th St, Austin, TX 73301",149.99
27in 4K Gaming Monitor,1,389.99,2019-12-15 21:51:00,"294 River St, Los Angeles, CA 90001",389.99
AAA Batteries (4-pack),1,2.99,2019-12-01 16:15:00,"176 Cedar St, San Francisco, CA 94016",2.99
Flatscreen TV,1,300.0,2019-12-02 09:35:00,"877 Washington St, New York City, NY 10001",300.0
USB-C Charging Cable,1,11.95,2019-12-23 10:17:00,"488 1st St, Dallas, TX 75001",11.95
Wired Headphones,1,11.99,2019-12-21 15:40:00,"755 Jefferson St, New York City, NY 10001",11.99
Lightning Charging Cable,1,14.95,2019-12-25 19:09:00,"138 Park St, Portland, ME 04101",14.95
Bose SoundSport Headphones,1,99.99,2019-12-16 01:27:00,"41 Walnut St, Los Angeles, CA 90001",99.99
AA Batteries (4-pack),1,3.84,2019-12-25 21:04:00,"92 Chestnut St, Los Angeles, CA 90001",3.84
USB-C Charging Cable,1,11.95,2019-12-24 21:13:00,"196 14th St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-01 11:59:00,"50 Walnut St, Portland, OR 97035",11.95
Apple Airpods Headphones,1,150.0,2019-12-15 07:54:00,"93 13th St, Boston, MA 02215",150.0
AA Batteries (4-pack),1,3.84,2019-12-09 13:21:00,"490 Dogwood St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),2,2.99,2019-12-12 20:51:00,"361 Wilson St, Portland, OR 97035",5.98
Flatscreen TV,1,300.0,2019-12-13 01:47:00,"794 14th St, Seattle, WA 98101",300.0
AAA Batteries (4-pack),1,2.99,2019-12-30 23:05:00,"990 Washington St, Los Angeles, CA 90001",2.99
34in Ultrawide Monitor,1,379.99,2019-12-12 12:54:00,"314 Main St, Dallas, TX 75001",379.99
Lightning Charging Cable,2,14.95,2019-12-28 21:01:00,"836 10th St, Seattle, WA 98101",29.9
iPhone,1,700.0,2019-12-14 13:13:00,"165 Adams St, New York City, NY 10001",700.0
AAA Batteries (4-pack),1,2.99,2019-12-14 17:26:00,"479 13th St, New York City, NY 10001",2.99
Wired Headphones,1,11.99,2019-12-22 13:20:00,"644 Forest St, New York City, NY 10001",11.99
34in Ultrawide Monitor,1,379.99,2019-12-14 11:05:00,"993 Highland St, Dallas, TX 75001",379.99
27in 4K Gaming Monitor,1,389.99,2019-12-06 11:00:00,"629 Willow St, Seattle, WA 98101",389.99
USB-C Charging Cable,1,11.95,2019-12-11 20:26:00,"165 Willow St, Atlanta, GA 30301",11.95
Lightning Charging Cable,1,14.95,2019-12-13 16:04:00,"585 Willow St, San Francisco, CA 94016",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-17 13:55:00,"967 Lake St, Boston, MA 02215",389.99
Wired Headphones,1,11.99,2019-12-17 21:34:00,"898 Madison St, San Francisco, CA 94016",11.99
ThinkPad Laptop,1,999.99,2019-12-03 15:25:00,"542 11th St, Boston, MA 02215",999.99
Lightning Charging Cable,1,14.95,2019-12-13 18:54:00,"294 Madison St, Dallas, TX 75001",14.95
USB-C Charging Cable,1,11.95,2019-12-27 16:02:00,"999 12th St, Atlanta, GA 30301",11.95
Wired Headphones,1,11.99,2019-12-29 13:48:00,"951 Church St, San Francisco, CA 94016",11.99
Wired Headphones,1,11.99,2019-12-24 19:53:00,"596 5th St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-18 18:48:00,"144 1st St, San Francisco, CA 94016",11.95
iPhone,1,700.0,2019-12-10 05:55:00,"759 Hickory St, San Francisco, CA 94016",700.0
USB-C Charging Cable,1,11.95,2019-12-03 08:58:00,"681 6th St, Dallas, TX 75001",11.95
AAA Batteries (4-pack),2,2.99,2019-12-28 17:07:00,"361 Cedar St, Seattle, WA 98101",5.98
USB-C Charging Cable,1,11.95,2019-12-23 20:32:00,"803 13th St, New York City, NY 10001",11.95
Apple Airpods Headphones,1,150.0,2019-12-23 20:32:00,"803 13th St, New York City, NY 10001",150.0
20in Monitor,1,109.99,2019-12-05 15:19:00,"187 Cedar St, San Francisco, CA 94016",109.99
Lightning Charging Cable,1,14.95,2019-12-28 20:49:00,"596 North St, San Francisco, CA 94016",14.95
ThinkPad Laptop,1,999.99,2019-12-21 13:52:00,"333 Cherry St, Seattle, WA 98101",999.99
Vareebadd Phone,1,400.0,2019-12-23 15:00:00,"8 2nd St, Atlanta, GA 30301",400.0
USB-C Charging Cable,1,11.95,2019-12-23 15:00:00,"8 2nd St, Atlanta, GA 30301",11.95
Wired Headphones,1,11.99,2019-12-23 15:00:00,"8 2nd St, Atlanta, GA 30301",11.99
AAA Batteries (4-pack),2,2.99,2019-12-06 19:39:00,"930 Center St, San Francisco, CA 94016",5.98
Google Phone,1,600.0,2019-12-26 07:48:00,"605 Washington St, Los Angeles, CA 90001",600.0
USB-C Charging Cable,1,11.95,2019-12-26 07:48:00,"605 Washington St, Los Angeles, CA 90001",11.95
Wired Headphones,2,11.99,2019-12-26 07:48:00,"605 Washington St, Los Angeles, CA 90001",23.98
AA Batteries (4-pack),1,3.84,2019-12-04 17:44:00,"987 Jackson St, Boston, MA 02215",3.84
AA Batteries (4-pack),2,3.84,2019-12-12 16:37:00,"480 River St, Portland, OR 97035",7.68
Lightning Charging Cable,1,14.95,2019-12-19 16:31:00,"139 Elm St, Los Angeles, CA 90001",14.95
AAA Batteries (4-pack),1,2.99,2019-12-16 16:33:00,"786 Lincoln St, Atlanta, GA 30301",2.99
20in Monitor,1,109.99,2019-12-04 15:05:00,"178 Ridge St, Seattle, WA 98101",109.99
Flatscreen TV,1,300.0,2019-12-11 02:24:00,"958 Hill St, Los Angeles, CA 90001",300.0
USB-C Charging Cable,1,11.95,2019-12-27 20:11:00,"639 Cedar St, Atlanta, GA 30301",11.95
AA Batteries (4-pack),1,3.84,2019-12-19 20:52:00,"312 Madison St, Austin, TX 73301",3.84
Lightning Charging Cable,1,14.95,2019-12-14 21:58:00,"933 Hickory St, Los Angeles, CA 90001",14.95
Apple Airpods Headphones,1,150.0,2019-12-18 19:43:00,"778 Chestnut St, Atlanta, GA 30301",150.0
AA Batteries (4-pack),1,3.84,2019-12-21 21:55:00,"531 Park St, Austin, TX 73301",3.84
AA Batteries (4-pack),2,3.84,2019-12-02 19:12:00,"659 Highland St, Atlanta, GA 30301",7.68
USB-C Charging Cable,1,11.95,2019-12-24 18:48:00,"128 South St, Austin, TX 73301",11.95
ThinkPad Laptop,1,999.99,2019-12-04 22:28:00,"283 Willow St, Boston, MA 02215",999.99
Bose SoundSport Headphones,1,99.99,2019-12-14 20:23:00,"96 Ridge St, San Francisco, CA 94016",99.99
Apple Airpods Headphones,1,150.0,2019-12-25 19:42:00,"944 Church St, Atlanta, GA 30301",150.0
AAA Batteries (4-pack),2,2.99,2019-12-28 10:12:00,"853 Johnson St, Austin, TX 73301",5.98
27in FHD Monitor,1,149.99,2019-12-06 17:50:00,"250 Main St, San Francisco, CA 94016",149.99
iPhone,1,700.0,2019-12-03 04:47:00,"308 Willow St, Boston, MA 02215",700.0
AAA Batteries (4-pack),2,2.99,2019-12-27 12:27:00,"228 Adams St, San Francisco, CA 94016",5.98
Apple Airpods Headphones,1,150.0,2019-12-10 01:47:00,"125 Lake St, Atlanta, GA 30301",150.0
20in Monitor,1,109.99,2019-12-29 21:04:00,"923 Ridge St, San Francisco, CA 94016",109.99
AAA Batteries (4-pack),1,2.99,2019-12-02 17:47:00,"810 Willow St, San Francisco, CA 94016",2.99
USB-C Charging Cable,1,11.95,2019-12-26 10:22:00,"922 14th St, New York City, NY 10001",11.95
AA Batteries (4-pack),2,3.84,2019-12-29 19:06:00,"555 Church St, Los Angeles, CA 90001",7.68
Apple Airpods Headphones,1,150.0,2019-12-20 10:56:00,"915 Walnut St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),2,3.84,2019-12-24 07:03:00,"533 Hill St, Austin, TX 73301",7.68
27in FHD Monitor,1,149.99,2019-12-19 21:48:00,"606 Chestnut St, San Francisco, CA 94016",149.99
Bose SoundSport Headphones,1,99.99,2019-12-01 22:03:00,"209 North St, Dallas, TX 75001",99.99
Wired Headphones,1,11.99,2019-12-07 09:36:00,"878 Church St, Boston, MA 02215",11.99
Lightning Charging Cable,1,14.95,2019-12-01 11:48:00,"306 West St, Atlanta, GA 30301",14.95
Wired Headphones,1,11.99,2019-12-04 00:25:00,"632 Highland St, New York City, NY 10001",11.99
Lightning Charging Cable,1,14.95,2019-12-23 13:04:00,"131 Hill St, New York City, NY 10001",14.95
Bose SoundSport Headphones,1,99.99,2019-12-24 08:25:00,"899 Church St, New York City, NY 10001",99.99
iPhone,1,700.0,2019-12-07 12:34:00,"117 Washington St, San Francisco, CA 94016",700.0
USB-C Charging Cable,1,11.95,2019-12-10 20:09:00,"978 9th St, San Francisco, CA 94016",11.95
USB-C Charging Cable,3,11.95,2019-12-09 00:19:00,"960 Jackson St, Boston, MA 02215",35.849999999999994
AA Batteries (4-pack),1,3.84,2019-12-12 17:37:00,"659 6th St, Portland, OR 97035",3.84
Bose SoundSport Headphones,1,99.99,2019-12-05 11:53:00,"860 West St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),1,3.84,2019-12-17 17:04:00,"852 Wilson St, San Francisco, CA 94016",3.84
27in FHD Monitor,1,149.99,2019-12-04 19:04:00,"381 Lakeview St, Atlanta, GA 30301",149.99
Lightning Charging Cable,1,14.95,2019-12-21 20:12:00,"397 Center St, Atlanta, GA 30301",14.95
Bose SoundSport Headphones,1,99.99,2019-12-18 18:50:00,"422 Sunset St, San Francisco, CA 94016",99.99
USB-C Charging Cable,1,11.95,2019-12-23 11:17:00,"622 7th St, Los Angeles, CA 90001",11.95
USB-C Charging Cable,1,11.95,2019-12-06 09:34:00,"69 Maple St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-10 14:56:00,"327 West St, Dallas, TX 75001",2.99
AAA Batteries (4-pack),2,2.99,2019-12-06 18:33:00,"619 Wilson St, Seattle, WA 98101",5.98
AAA Batteries (4-pack),2,2.99,2019-12-05 06:31:00,"158 11th St, New York City, NY 10001",5.98
AA Batteries (4-pack),1,3.84,2019-12-24 21:38:00,"906 West St, Los Angeles, CA 90001",3.84
Wired Headphones,1,11.99,2019-12-27 00:22:00,"824 5th St, Seattle, WA 98101",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-28 14:45:00,"18 Center St, New York City, NY 10001",389.99
USB-C Charging Cable,1,11.95,2019-12-29 22:03:00,"938 Adams St, New York City, NY 10001",11.95
AA Batteries (4-pack),2,3.84,2019-12-29 22:03:00,"938 Adams St, New York City, NY 10001",7.68
Flatscreen TV,1,300.0,2019-12-06 19:11:00,"902 Meadow St, Austin, TX 73301",300.0
ThinkPad Laptop,1,999.99,2019-12-12 09:57:00,"619 6th St, Austin, TX 73301",999.99
Lightning Charging Cable,1,14.95,2019-12-23 08:13:00,"779 10th St, Boston, MA 02215",14.95
34in Ultrawide Monitor,1,379.99,2019-12-16 10:49:00,"600 Forest St, Dallas, TX 75001",379.99
Wired Headphones,1,11.99,2019-12-31 14:39:00,"278 River St, San Francisco, CA 94016",11.99
Google Phone,1,600.0,2019-12-21 07:46:00,"982 Spruce St, Austin, TX 73301",600.0
USB-C Charging Cable,1,11.95,2019-12-31 19:54:00,"397 5th St, Seattle, WA 98101",11.95
iPhone,1,700.0,2019-12-25 20:15:00,"541 Washington St, Portland, OR 97035",700.0
Lightning Charging Cable,1,14.95,2019-12-25 20:15:00,"541 Washington St, Portland, OR 97035",14.95
27in FHD Monitor,1,149.99,2019-12-02 19:58:00,"438 Meadow St, Dallas, TX 75001",149.99
AAA Batteries (4-pack),3,2.99,2019-12-19 23:23:00,"948 2nd St, New York City, NY 10001",8.97
Bose SoundSport Headphones,1,99.99,2019-12-21 17:18:00,"967 7th St, San Francisco, CA 94016",99.99
Macbook Pro Laptop,1,1700.0,2019-12-05 20:17:00,"984 Cedar St, Los Angeles, CA 90001",1700.0
27in FHD Monitor,1,149.99,2019-12-22 15:14:00,"799 13th St, San Francisco, CA 94016",149.99
Wired Headphones,1,11.99,2019-12-18 17:34:00,"299 10th St, Austin, TX 73301",11.99
27in FHD Monitor,1,149.99,2019-12-30 18:41:00,"799 Elm St, San Francisco, CA 94016",149.99
AAA Batteries (4-pack),2,2.99,2019-12-30 11:21:00,"559 12th St, Boston, MA 02215",5.98
Wired Headphones,1,11.99,2019-12-04 05:59:00,"126 Jackson St, Portland, OR 97035",11.99
USB-C Charging Cable,1,11.95,2019-12-27 16:56:00,"993 North St, San Francisco, CA 94016",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-26 11:47:00,"271 South St, San Francisco, CA 94016",389.99
Google Phone,1,600.0,2019-12-22 14:29:00,"263 Sunset St, San Francisco, CA 94016",600.0
USB-C Charging Cable,1,11.95,2019-12-19 21:55:00,"954 Lakeview St, San Francisco, CA 94016",11.95
Lightning Charging Cable,1,14.95,2019-12-10 19:39:00,"847 Adams St, Portland, OR 97035",14.95
Bose SoundSport Headphones,1,99.99,2019-12-16 22:22:00,"611 Maple St, San Francisco, CA 94016",99.99
34in Ultrawide Monitor,1,379.99,2019-12-27 21:26:00,"746 South St, Boston, MA 02215",379.99
Apple Airpods Headphones,1,150.0,2019-12-28 18:12:00,"333 Cherry St, New York City, NY 10001",150.0
Google Phone,1,600.0,2019-12-25 15:00:00,"603 Hill St, New York City, NY 10001",600.0
USB-C Charging Cable,1,11.95,2019-12-25 15:00:00,"603 Hill St, New York City, NY 10001",11.95
AAA Batteries (4-pack),1,2.99,2019-12-18 22:59:00,"332 Washington St, Boston, MA 02215",2.99
LG Dryer,1,600.0,2019-12-13 20:31:00,"59 5th St, Seattle, WA 98101",600.0
LG Washing Machine,1,600.0,2019-12-14 17:30:00,"151 Elm St, San Francisco, CA 94016",600.0
Wired Headphones,1,11.99,2019-12-20 11:22:00,"273 12th St, San Francisco, CA 94016",11.99
20in Monitor,1,109.99,2019-12-12 17:32:00,"105 Chestnut St, San Francisco, CA 94016",109.99
Lightning Charging Cable,1,14.95,2019-12-10 18:23:00,"788 Johnson St, Dallas, TX 75001",14.95
LG Washing Machine,1,600.0,2019-12-02 21:36:00,"821 Forest St, Dallas, TX 75001",600.0
Macbook Pro Laptop,1,1700.0,2019-12-08 18:58:00,"104 Lakeview St, Boston, MA 02215",1700.0
27in 4K Gaming Monitor,1,389.99,2019-12-01 18:56:00,"37 Meadow St, Seattle, WA 98101",389.99
34in Ultrawide Monitor,1,379.99,2019-12-23 01:35:00,"685 Chestnut St, Austin, TX 73301",379.99
27in FHD Monitor,1,149.99,2019-12-03 11:37:00,"33 River St, Portland, OR 97035",149.99
