Product,Quantity,Price,Date,Address,Total
AAA Batteries (4-pack),1,2.99,2019-12-12 12:12:00,"572 Madison St, San Francisco, CA 94016",2.99
ThinkPad Laptop,1,999.99,2019-12-24 09:49:00,"16 Wilson St, Austin, TX 73301",999.99
AA Batteries (4-pack),1,3.84,2019-12-01 17:23:00,"326 5th St, Austin, TX 73301",3.84
AA Batteries (4-pack),1,3.84,2019-12-15 14:15:00,"806 Pine St, San Francisco, CA 94016",3.84
Lightning Charging Cable,1,14.95,2019-12-15 17:28:00,"853 7th St, Dallas, TX 75001",14.95
Bose SoundSport Headphones,1,99.99,2019-12-04 19:01:00,"182 Wilson St, Los Angeles, CA 90001",99.99
Wired Headphones,1,11.99,2019-12-17 13:02:00,"454 Walnut St, Los Angeles, CA 90001",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-22 11:29:00,"915 Washington St, San Francisco, CA 94016",389.99
LG Washing Machine,1,600.0,2019-12-29 16:05:00,"929 11th St, San Francisco, CA 94016",600.0
USB-C Charging Cable,1,11.95,2019-12-08 18:07:00,"730 South St, San Francisco, CA 94016",11.95
Wired Headphones,3,11.99,2019-12-10 23:14:00,"703 South St, San Francisco, CA 94016",35.97
Wired Headphones,1,11.99,2019-12-28 04:58:00,"9 5th St, Portland, OR 97035",11.99
AA Batteries (4-pack),1,3.84,2019-12-02 00:02:00,"68 5th St, Seattle, WA 98101",3.84
Google Phone,1,600.0,2019-12-25 20:16:00,"333 Maple St, San Francisco, CA 94016",600.0
USB-C Charging Cable,1,11.95,2019-12-08 11:10:00,"177 11th St, San Francisco, CA 94016",11.95
Lightning Charging Cable,1,14.95,2019-12-09 07:04:00,"227 Hickory St, San Francisco, CA 94016",14.95
Bose SoundSport Headphones,1,99.99,2019-12-04 07:13:00,"792 Cedar St, Los Angeles, CA 90001",99.99
27in FHD Monitor,1,149.99,2019-12-21 22:32:00,"252 Jackson St, Atlanta, GA 30301",149.99
AA Batteries (4-pack),2,3.84,2019-12-17 13:49:00,"3 South St, San Francisco, CA 94016",7.68
Macbook Pro Laptop,1,1700.0,2019-12-18 13:44:00,"553 12th St, Austin, TX 73301",1700.0
USB-C Charging Cable,1,11.95,2019-12-10 21:05:00,"762 Church St, Seattle, WA 98101",11.95
Wired Headphones,2,11.99,2019-12-27 14:24:00,"543 Hill St, San Francisco, CA 94016",23.98
USB-C Charging Cable,1,11.95,2019-12-09 14:19:00,"448 6th St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-09 08:13:00,"51 Lake St, Atlanta, GA 30301",150.0
20in Monitor,1,109.99,2019-12-14 21:51:00,"16 Sunset St, Seattle, WA 98101",109.99
Apple Airpods Headphones,1,150.0,2019-12-17 05:08:00,"59 Lakeview St, New York City, NY 10001",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-08 15:15:00,"368 West St, Boston, MA 02215",389.99
27in FHD Monitor,1,149.99,2019-12-28 22:32:00,"834 11th St, Seattle, WA 98101",149.99
USB-C Charging Cable,1,11.95,2019-12-06 03:52:00,"449 Ridge St, San Francisco, CA 94016",11.95
Lightning Charging Cable,1,14.95,2019-12-31 01:20:00,"210 14th St, New York City, NY 10001",14.95
AA Batteries (4-pack),1,3.84,2019-12-09 15:35:00,"653 Spruce St, Dallas, TX 75001",3.84
Apple Airpods Headphones,1,150.0,2019-12-30 08:57:00,"988 Lake St, Austin, TX 73301",150.0
AA Batteries (4-pack),2,3.84,2019-12-19 17:40:00,"944 1st St, Los Angeles, CA 90001",7.68
ThinkPad Laptop,1,999.99,2019-12-11 09:56:00,"402 Johnson St, Atlanta, GA 30301",999.99
AAA Batteries (4-pack),2,2.99,2019-12-11 22:37:00,"444 Wilson St, San Francisco, CA 94016",5.98
Lightning Charging Cable,1,14.95,2019-12-21 12:19:00,"966 Lincoln St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-02 08:40:00,"522 11th St, San Francisco, CA 94016",11.95
LG Dryer,1,600.0,2019-12-04 19:13:00,"947 Cherry St, Los Angeles, CA 90001",600.0
27in FHD Monitor,1,149.99,2019-12-17 16:45:00,"206 Forest St, Dallas, TX 75001",149.99
Google Phone,1,600.0,2019-12-04 11:30:00,"188 7th St, Austin, TX 73301",600.0
USB-C Charging Cable,1,11.95,2019-12-04 11:30:00,"188 7th St, Austin, TX 73301",11.95
Lightning Charging Cable,1,14.95,2019-12-17 06:23:00,"80 2nd St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),3,3.84,2019-12-01 12:19:00,"619 River St, San Francisco, CA 94016",11.52
Lightning Charging Cable,1,14.95,2019-12-05 11:34:00,"797 Washington St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-15 20:59:00,"214 1st St, Dallas, TX 75001",11.95
AA Batteries (4-pack),1,3.84,2019-12-02 20:37:00,"145 North St, Seattle, WA 98101",3.84
AAA Batteries (4-pack),4,2.99,2019-12-17 17:46:00,"898 Adams St, Atlanta, GA 30301",11.96
iPhone,1,700.0,2019-12-11 07:12:00,"207 13th St, Boston, MA 02215",700.0
USB-C Charging Cable,1,11.95,2019-12-06 14:27:00,"383 Wilson St, San Francisco, CA 94016",11.95
Wired Headphones,1,11.99,2019-12-26 12:08:00,"317 Maple St, San Francisco, CA 94016",11.99
ThinkPad Laptop,1,999.99,2019-12-21 12:28:00,"158 Washington St, Los Angeles, CA 90001",999.99
AAA Batteries (4-pack),2,2.99,2019-12-24 21:55:00,"137 9th St, Dallas, TX 75001",5.98
Wired Headphones,1,11.99,2019-12-29 08:45:00,"13 4th St, Dallas, TX 75001",11.99
Lightning Charging Cable,1,14.95,2019-12-25 14:41:00,"531 North St, Boston, MA 02215",14.95
27in FHD Monitor,1,149.99,2019-12-16 21:02:00,"547 Jefferson St, San Francisco, CA 94016",149.99
AA Batteries (4-pack),1,3.84,2019-12-25 23:20:00,"951 Center St, Los Angeles, CA 90001",3.84
Apple Airpods Headphones,1,150.0,2019-12-29 09:48:00,"111 Meadow St, San Francisco, CA 94016",150.0
Apple Airpods Headphones,1,150.0,2019-12-24 20:40:00,"901 Johnson St, San Francisco, CA 94016",150.0
Bose SoundSport Headphones,1,99.99,2019-12-02 08:14:00,"638 Pine St, Seattle, WA 98101",99.99
Google Phone,1,600.0,2019-12-21 15:07:00,"829 Dogwood St, San Francisco, CA 94016",600.0
Apple Airpods Headphones,1,150.0,2019-12-07 01:16:00,"969 Jackson St, New York City, NY 10001",150.0
USB-C Charging Cable,1,11.95,2019-12-24 05:54:00,"710 Highland St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-27 13:03:00,"995 Walnut St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),1,3.84,2019-12-04 12:26:00,"715 South St, Boston, MA 02215",3.84
AAA Batteries (4-pack),1,2.99,2019-12-26 10:30:00,"228 Jackson St, Portland, OR 97035",2.99
27in 4K Gaming Monitor,1,389.99,2019-12-15 18:24:00,"474 Wilson St, Atlanta, GA 30301",389.99
Lightning Charging Cable,1,14.95,2019-12-09 09:58:00,"834 12th St, Boston, MA 02215",14.95
Lightning Charging Cable,1,14.95,2019-12-27 10:17:00,"373 Elm St, Seattle, WA 98101",14.95
USB-C Charging Cable,1,11.95,2019-12-30 11:23:00,"718 Adams St, Dallas, TX 75001",11.95
Lightning Charging Cable,1,14.95,2019-12-28 16:20:00,"547 9th St, San Francisco, CA 94016",14.95
AAA Batteries (4-pack),2,2.99,2019-12-29 13:30:00,"959 Walnut St, Los Angeles, CA 90001",5.98
AAA Batteries (4-pack),2,2.99,2019-12-21 03:27:00,"374 6th St, Atlanta, GA 30301",5.98
USB-C Charging Cable,1,11.95,2019-12-21 05:58:00,"183 Spruce St, New York City, NY 10001",11.95
Apple Airpods Headphones,1,150.0,2019-12-07 10:06:00,"126 2nd St, New York City, NY 10001",150.0
34in Ultrawide Monitor,1,379.99,2019-12-18 12:38:00,"221 Madison St, Portland, OR 97035",379.99
AA Batteries (4-pack),1,3.84,2019-12-17 16:23:00,"955 Meadow St, Portland, ME 04101",3.84
AA Batteries (4-pack),1,3.84,2019-12-13 05:43:00,"385 7th St, Dallas, TX 75001",3.84
USB-C Charging Cable,1,11.95,2019-12-20 23:34:00,"271 Willow St, Portland, OR 97035",11.95
20in Monitor,1,109.99,2019-12-21 10:37:00,"215 Lake St, New York City, NY 10001",109.99
Flatscreen TV,1,300.0,2019-12-06 19:00:00,"150 Maple St, San Francisco, CA 94016",300.0
Macbook Pro Laptop,1,1700.0,2019-12-02 07:47:00,"99 Main St, New York City, NY 10001",1700.0
USB-C Charging Cable,1,11.95,2019-12-19 12:07:00,"794 Jefferson St, Los Angeles, CA 90001",11.95
Flatscreen TV,1,300.0,2019-12-23 19:43:00,"876 Pine St, San Francisco, CA 94016",300.0
AA Batteries (4-pack),2,3.84,2019-12-17 06:46:00,"29 7th St, Atlanta, GA 30301",7.68
Bose SoundSport Headphones,1,99.99,2019-12-04 18:04:00,"263 Willow St, San Francisco, CA 94016",99.99
USB-C Charging Cable,1,11.95,2019-12-29 15:56:00,"761 Lakeview St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),1,3.84,2019-12-01 18:13:00,"717 6th St, Dallas, TX 75001",3.84
Macbook Pro Laptop,1,1700.0,2019-12-06 14:08:00,"456 Lincoln St, San Francisco, CA 94016",1700.0
Macbook Pro Laptop,1,1700.0,2019-12-29 12:25:00,"100 Willow St, New York City, NY 10001",1700.0
USB-C Charging Cable,1,11.95,2019-12-30 18:38:00,"878 14th St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-14 14:27:00,"115 Park St, Portland, ME 04101",150.0
ThinkPad Laptop,1,999.99,2019-12-13 13:12:00,"567 River St, Dallas, TX 75001",999.99
34in Ultrawide Monitor,1,379.99,2019-12-22 13:40:00,"826 12th St, San Francisco, CA 94016",379.99
AA Batteries (4-pack),1,3.84,2019-12-09 20:12:00,"775 Washington St, Los Angeles, CA 90001",3.84
Bose SoundSport Headphones,1,99.99,2019-12-29 00:35:00,"349 Center St, Portland, OR 97035",99.99
Wired Headphones,4,11.99,2020-01-01 03:34:00,"731 7th St, New York City, NY 10001",47.96
USB-C Charging Cable,1,11.95,2019-12-28 18:50:00,"37 Meadow St, Seattle, WA 98101",11.95
27in FHD Monitor,1,149.99,2019-12-21 13:03:00,"345 8th St, Boston, MA 02215",149.99
iPhone,1,700.0,2019-12-07 15:50:00,"882 7th St, Boston, MA 02215",700.0
Wired Headphones,1,11.99,2019-12-01 14:46:00,"854 Cedar St, Los Angeles, CA 90001",11.99
Wired Headphones,1,11.99,2019-12-03 15:33:00,"668 Center St, Portland, OR 97035",11.99
Apple Airpods Headphones,1,150.0,2019-12-24 04:54:00,"513 Johnson St, Portland, OR 97035",150.0
AAA Batteries (4-pack),1,2.99,2019-12-24 19:12:00,"469 Park St, Austin, TX 73301",2.99
Lightning Charging Cable,1,14.95,2019-12-20 09:10:00,"393 Cedar St, Boston, MA 02215",14.95
AA Batteries (4-pack),1,3.84,2019-12-20 09:10:00,"393 Cedar St, Boston, MA 02215",3.84
27in FHD Monitor,1,149.99,2019-12-30 15:32:00,"25 Wilson St, Los Angeles, CA 90001",149.99
34in Ultrawide Monitor,1,379.99,2019-12-22 10:39:00,"676 Hill St, San Francisco, CA 94016",379.99
Wired Headphones,1,11.99,2019-12-26 14:59:00,"423 Church St, Atlanta, GA 30301",11.99
iPhone,1,700.0,2019-12-20 18:10:00,"917 Sunset St, Portland, OR 97035",700.0
Flatscreen TV,1,300.0,2019-12-09 07:25:00,"834 2nd St, Boston, MA 02215",300.0
Apple Airpods Headphones,1,150.0,2019-12-04 15:57:00,"482 8th St, San Francisco, CA 94016",150.0
Apple Airpods Headphones,1,150.0,2019-12-04 15:57:00,"482 8th St, San Francisco, CA 94016",150.0
Apple Airpods Headphones,1,150.0,2019-12-05 19:46:00,"515 13th St, Seattle, WA 98101",150.0
Lightning Charging Cable,1,14.95,2019-12-26 11:40:00,"44 Wilson St, Boston, MA 02215",14.95
USB-C Charging Cable,1,11.95,2019-12-20 14:21:00,"893 8th St, New York City, NY 10001",11.95
Lightning Charging Cable,1,14.95,2019-12-23 10:31:00,"605 6th St, San Francisco, CA 94016",14.95
Lightning Charging Cable,1,14.95,2019-12-09 22:17:00,"634 13th St, Dallas, TX 75001",14.95
AA Batteries (4-pack),2,3.84,2019-12-02 00:38:00,"26 2nd St, Portland, OR 97035",7.68
Apple Airpods Headphones,1,150.0,2019-12-11 20:46:00,"458 Cherry St, Dallas, TX 75001",150.0
AAA Batteries (4-pack),1,2.99,2019-12-06 14:24:00,"488 5th St, San Francisco, CA 94016",2.99
AAA Batteries (4-pack),1,2.99,2019-12-19 18:24:00,"353 13th St, Atlanta, GA 30301",2.99
20in Monitor,1,109.99,2019-12-29 23:01:00,"258 6th St, Atlanta, GA 30301",109.99
USB-C Charging Cable,1,11.95,2019-12-30 21:33:00,"199 11th St, Austin, TX 73301",11.95
20in Monitor,1,109.99,2019-12-06 08:45:00,"586 14th St, Atlanta, GA 30301",109.99
Lightning Charging Cable,1,14.95,2019-12-22 09:45:00,"293 7th St, San Francisco, CA 94016",14.95
27in FHD Monitor,1,149.99,2019-12-21 03:51:00,"486 Chestnut St, Boston, MA 02215",149.99
AA Batteries (4-pack),1,3.84,2019-12-16 22:37:00,"486 13th St, San Francisco, CA 94016",3.84
USB-C Charging Cable,1,11.95,2019-12-30 20:05:00,"177 Meadow St, Austin, TX 73301",11.95
Lightning Charging Cable,1,14.95,2019-12-29 03:32:00,"793 Spruce St, Seattle, WA 98101",14.95
AAA Batteries (4-pack),3,2.99,2019-12-05 07:53:00,"382 Church St, Atlanta, GA 30301",8.97
AA Batteries (4-pack),1,3.84,2019-12-31 03:08:00,"580 Washington St, New York City, NY 10001",3.84
AA Batteries (4-pack),2,3.84,2019-12-26 04:52:00,"722 Hill St, Atlanta, GA 30301",7.68
USB-C Charging Cable,1,11.95,2019-12-11 12:58:00,"856 Walnut St, Austin, TX 73301",11.95
Wired Headphones,1,11.99,2019-12-15 19:42:00,"756 Meadow St, San Francisco, CA 94016",11.99
Apple Airpods Headphones,1,150.0,2019-12-13 22:24:00,"770 Hickory St, San Francisco, CA 94016",150.0
Flatscreen TV,1,300.0,2019-12-13 15:46:00,"602 10th St, New York City, NY 10001",300.0
Apple Airpods Headphones,1,150.0,2019-12-10 17:40:00,"487 14th St, Boston, MA 02215",150.0
Bose SoundSport Headphones,1,99.99,2019-12-13 20:17:00,"383 Walnut St, Boston, MA 02215",99.99
AA Batteries (4-pack),2,3.84,2019-12-28 10:53:00,"875 Jackson St, San Francisco, CA 94016",7.68
AAA Batteries (4-pack),1,2.99,2019-12-24 15:33:00,"77 Washington St, Los Angeles, CA 90001",2.99
20in Monitor,1,109.99,2019-12-23 11:08:00,"493 1st St, Seattle, WA 98101",109.99
AA Batteries (4-pack),1,3.84,2019-12-26 20:26:00,"731 Hill St, Los Angeles, CA 90001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-19 19:49:00,"719 4th St, Portland, OR 97035",2.99
Flatscreen TV,1,300.0,2019-12-30 10:13:00,"93 Meadow St, New York City, NY 10001",300.0
Lightning Charging Cable,1,14.95,2019-12-24 13:22:00,"293 Park St, Atlanta, GA 30301",14.95
AA Batteries (4-pack),1,3.84,2019-12-09 10:25:00,"746 11th St, Los Angeles, CA 90001",3.84
USB-C Charging Cable,1,11.95,2019-12-27 14:02:00,"5 Main St, Boston, MA 02215",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-05 14:24:00,"266 Hill St, Seattle, WA 98101",389.99
27in FHD Monitor,1,149.99,2019-12-17 08:31:00,"528 River St, San Francisco, CA 94016",149.99
Apple Airpods Headphones,1,150.0,2019-12-08 22:34:00,"678 Spruce St, San Francisco, CA 94016",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-26 17:44:00,"489 Hill St, Los Angeles, CA 90001",389.99
Macbook Pro Laptop,1,1700.0,2019-12-11 14:47:00,"662 Ridge St, San Francisco, CA 94016",1700.0
20in Monitor,1,109.99,2019-12-31 03:14:00,"165 Sunset St, San Francisco, CA 94016",109.99
AA Batteries (4-pack),1,3.84,2019-12-31 19:09:00,"391 Hickory St, Los Angeles, CA 90001",3.84
USB-C Charging Cable,1,11.95,2019-12-30 23:53:00,"828 Wilson St, Atlanta, GA 30301",11.95
27in FHD Monitor,1,149.99,2019-12-14 16:51:00,"615 Center St, Atlanta, GA 30301",149.99
iPhone,1,700.0,2019-12-27 13:21:00,"945 Center St, New York City, NY 10001",700.0
Flatscreen TV,1,300.0,2019-12-03 13:49:00,"236 9th St, San Francisco, CA 94016",300.0
Bose SoundSport Headphones,1,99.99,2019-12-17 11:35:00,"764 Cherry St, San Francisco, CA 94016",99.99
AAA Batteries (4-pack),2,2.99,2019-12-31 23:42:00,"30 Elm St, San Francisco, CA 94016",5.98
AAA Batteries (4-pack),1,2.99,2019-12-31 16:49:00,"429 Sunset St, San Francisco, CA 94016",2.99
Bose SoundSport Headphones,1,99.99,2019-12-21 13:59:00,"873 4th St, Atlanta, GA 30301",99.99
AA Batteries (4-pack),1,3.84,2019-12-13 10:59:00,"702 South St, Boston, MA 02215",3.84
27in FHD Monitor,1,149.99,2019-12-01 22:38:00,"893 Lakeview St, New York City, NY 10001",149.99
Apple Airpods Headphones,1,150.0,2019-12-09 19:31:00,"363 5th St, Austin, TX 73301",150.0
Wired Headphones,1,11.99,2019-12-27 10:06:00,"902 Johnson St, Los Angeles, CA 90001",11.99
AA Batteries (4-pack),1,3.84,2019-12-03 13:46:00,"307 Walnut St, Seattle, WA 98101",3.84
LG Dryer,1,600.0,2019-12-20 18:42:00,"74 Willow St, Los Angeles, CA 90001",600.0
34in Ultrawide Monitor,1,379.99,2019-12-22 16:45:00,"613 Dogwood St, Boston, MA 02215",379.99
Wired Headphones,1,11.99,2019-12-25 18:46:00,"645 1st St, Austin, TX 73301",11.99
Lightning Charging Cable,1,14.95,2019-12-22 12:00:00,"305 Lakeview St, Portland, OR 97035",14.95
USB-C Charging Cable,2,11.95,2019-12-26 06:35:00,"606 Dogwood St, Dallas, TX 75001",23.9
AAA Batteries (4-pack),6,2.99,2019-12-02 08:40:00,"605 13th St, Dallas, TX 75001",17.94
AA Batteries (4-pack),1,3.84,2019-12-10 14:02:00,"756 Wilson St, San Francisco, CA 94016",3.84
27in 4K Gaming Monitor,1,389.99,2019-12-13 01:00:00,"934 9th St, Atlanta, GA 30301",389.99
Lightning Charging Cable,1,14.95,2019-12-19 20:24:00,"249 Wilson St, Dallas, TX 75001",14.95
Apple Airpods Headphones,1,150.0,2019-12-14 17:46:00,"617 Lakeview St, Portland, OR 97035",150.0
Macbook Pro Laptop,1,1700.0,2019-12-03 10:14:00,"742 2nd St, Austin, TX 73301",1700.0
USB-C Charging Cable,1,11.95,2019-12-05 13:18:00,"124 Church St, Seattle, WA 98101",11.95
LG Dryer,1,600.0,2019-12-31 07:45:00,"472 Willow St, Austin, TX 73301",600.0
USB-C Charging Cable,1,11.95,2019-12-28 21:02:00,"652 Lake St, Portland, OR 97035",11.95
34in Ultrawide Monitor,1,379.99,2019-12-01 14:04:00,"971 North St, New York City, NY 10001",379.99
Bose SoundSport Headphones,1,99.99,2019-12-07 12:38:00,"762 Ridge St, San Francisco, CA 94016",99.99
Macbook Pro Laptop,1,1700.0,2019-12-20 08:39:00,"229 Lake St, Portland, OR 97035",1700.0
AA Batteries (4-pack),1,3.84,2019-12-08 17:06:00,"333 Johnson St, New York City, NY 10001",3.84
Bose SoundSport Headphones,1,99.99,2019-12-18 10:05:00,"406 Hill St, Portland, ME 04101",99.99
USB-C Charging Cable,1,11.95,2019-12-13 07:58:00,"661 Madison St, Austin, TX 73301",11.95
iPhone,1,700.0,2019-12-11 21:39:00,"807 6th St, Boston, MA 02215",700.0
AA Batteries (4-pack),1,3.84,2019-12-18 16:18:00,"176 Hill St, Los Angeles, CA 90001",3.84
Wired Headphones,1,11.99,2019-12-03 12:39:00,"493 Adams St, Boston, MA 02215",11.99
27in FHD Monitor,1,149.99,2019-12-07 13:10:00,"924 River St, Boston, MA 02215",149.99
USB-C Charging Cable,1,11.95,2019-12-31 16:35:00,"73 Highland St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-15 17:43:00,"11 Main St, Seattle, WA 98101",11.95
AA Batteries (4-pack),3,3.84,2019-12-18 16:15:00,"336 Walnut St, New York City, NY 10001",11.52
Apple Airpods Headphones,1,150.0,2019-12-25 00:32:00,"791 Jefferson St, New York City, NY 10001",150.0
Lightning Charging Cable,2,14.95,2019-12-18 11:10:00,"974 Maple St, New York City, NY 10001",29.9
Apple Airpods Headphones,1,150.0,2019-12-03 23:52:00,"143 Lakeview St, New York City, NY 10001",150.0
USB-C Charging Cable,1,11.95,2019-12-24 19:36:00,"32 12th St, Dallas, TX 75001",11.95
27in FHD Monitor,1,149.99,2019-12-03 21:32:00,"442 Walnut St, San Francisco, CA 94016",149.99
Macbook Pro Laptop,1,1700.0,2019-12-02 23:33:00,"705 Willow St, New York City, NY 10001",1700.0
Lightning Charging Cable,1,14.95,2019-12-31 19:29:00,"939 5th St, Austin, TX 73301",14.95
Wired Headphones,1,11.99,2019-12-12 16:56:00,"85 Lake St, Austin, TX 73301",11.99
Lightning Charging Cable,1,14.95,2019-12-21 18:56:00,"313 9th St, San Francisco, CA 94016",14.95
Apple Airpods Headphones,1,150.0,2019-12-01 10:05:00,"312 Main St, San Francisco, CA 94016",150.0
Wired Headphones,1,11.99,2019-12-29 21:04:00,"134 11th St, Boston, MA 02215",11.99
Wired Headphones,1,11.99,2019-12-31 10:07:00,"764 Lake St, Los Angeles, CA 90001",11.99
AA Batteries (4-pack),1,3.84,2019-12-17 21:54:00,"880 Adams St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),3,2.99,2019-12-09 10:21:00,"103 Jefferson St, Los Angeles, CA 90001",8.97
20in Monitor,1,109.99,2019-12-22 09:19:00,"702 Wilson St, New York City, NY 10001",109.99
Lightning Charging Cable,1,14.95,2019-12-20 17:48:00,"700 Dogwood St, Boston, MA 02215",14.95
Lightning Charging Cable,1,14.95,2019-12-07 20:17:00,"848 River St, San Francisco, CA 94016",14.95
iPhone,1,700.0,2019-12-04 19:02:00,"371 Center St, Los Angeles, CA 90001",700.0
Wired Headphones,1,11.99,2019-12-04 19:02:00,"371 Center St, Los Angeles, CA 90001",11.99
Apple Airpods Headphones,1,150.0,2019-12-29 20:02:00,"145 Chestnut St, Atlanta, GA 30301",150.0
USB-C Charging Cable,1,11.95,2019-12-15 10:55:00,"53 Wilson St, New York City, NY 10001",11.95
Lightning Charging Cable,1,14.95,2019-12-04 12:47:00,"306 Hill St, Los Angeles, CA 90001",14.95
Flatscreen TV,1,300.0,2019-12-08 12:04:00,"347 Jackson St, Seattle, WA 98101",300.0
AA Batteries (4-pack),2,3.84,2019-12-29 23:06:00,"210 Adams St, San Francisco, CA 94016",7.68
Lightning Charging Cable,1,14.95,2019-12-24 20:35:00,"32 14th St, New York City, NY 10001",14.95
Bose SoundSport Headphones,1,99.99,2019-12-24 20:35:00,"32 14th St, New York City, NY 10001",99.99
iPhone,1,700.0,2019-12-04 17:26:00,"852 Maple St, Dallas, TX 75001",700.0
27in 4K Gaming Monitor,1,389.99,2019-12-07 13:44:00,"41 River St, Los Angeles, CA 90001",389.99
Wired Headphones,1,11.99,2019-12-07 13:44:00,"41 River St, Los Angeles, CA 90001",11.99
AA Batteries (4-pack),1,3.84,2019-12-07 11:43:00,"486 Sunset St, Seattle, WA 98101",3.84
iPhone,1,700.0,2019-12-03 13:38:00,"362 Pine St, New York City, NY 10001",700.0
Bose SoundSport Headphones,1,99.99,2019-12-11 10:26:00,"784 Lakeview St, San Francisco, CA 94016",99.99
Flatscreen TV,1,300.0,2019-12-12 22:11:00,"98 North St, Boston, MA 02215",300.0
20in Monitor,1,109.99,2019-12-05 11:14:00,"549 Meadow St, San Francisco, CA 94016",109.99
Macbook Pro Laptop,1,1700.0,2019-12-14 13:24:00,"919 Jackson St, Boston, MA 02215",1700.0
USB-C Charging Cable,1,11.95,2019-12-11 12:19:00,"343 Hill St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-30 18:54:00,"149 Highland St, New York City, NY 10001",2.99
Macbook Pro Laptop,1,1700.0,2019-12-15 11:38:00,"880 Maple St, New York City, NY 10001",1700.0
Lightning Charging Cable,1,14.95,2019-12-15 11:38:00,"880 Maple St, New York City, NY 10001",14.95
27in FHD Monitor,1,149.99,2019-12-17 16:20:00,"302 Ridge St, New York City, NY 10001",149.99
Wired Headphones,1,11.99,2019-12-06 09:49:00,"801 8th St, Seattle, WA 98101",11.99
Lightning Charging Cable,1,14.95,2019-12-25 09:49:00,"947 Hickory St, Boston, MA 02215",14.95
Lightning Charging Cable,1,14.95,2019-12-11 09:21:00,"396 8th St, San Francisco, CA 94016",14.95
AA Batteries (4-pack),2,3.84,2019-12-12 20:12:00,"125 Spruce St, New York City, NY 10001",7.68
AA Batteries (4-pack),1,3.84,2019-12-13 16:35:00,"583 Hill St, New York City, NY 10001",3.84
USB-C Charging Cable,1,11.95,2019-12-06 16:06:00,"199 Madison St, Seattle, WA 98101",11.95
Lightning Charging Cable,1,14.95,2019-12-03 09:45:00,"928 Pine St, Los Angeles, CA 90001",14.95
iPhone,1,700.0,2019-12-03 09:45:00,"928 Pine St, Los Angeles, CA 90001",700.0
27in FHD Monitor,1,149.99,2019-12-29 12:57:00,"30 Johnson St, Atlanta, GA 30301",149.99
20in Monitor,1,109.99,2019-12-19 14:34:00,"713 Forest St, San Francisco, CA 94016",109.99
Lightning Charging Cable,1,14.95,2019-12-12 09:48:00,"61 Madison St, Boston, MA 02215",14.95
AAA Batteries (4-pack),2,2.99,2019-12-07 20:46:00,"378 Center St, New York City, NY 10001",5.98
Lightning Charging Cable,1,14.95,2019-12-30 11:33:00,"60 Forest St, Boston, MA 02215",14.95
Macbook Pro Laptop,1,1700.0,2019-12-12 11:11:00,"561 West St, Austin, TX 73301",1700.0
Apple Airpods Headphones,1,150.0,2019-12-18 12:19:00,"438 Chestnut St, Portland, ME 04101",150.0
34in Ultrawide Monitor,1,379.99,2019-12-06 22:40:00,"259 Hill St, Los Angeles, CA 90001",379.99
Lightning Charging Cable,1,14.95,2019-12-13 00:05:00,"476 13th St, San Francisco, CA 94016",14.95
AA Batteries (4-pack),1,3.84,2019-12-25 00:29:00,"58 Dogwood St, Boston, MA 02215",3.84
USB-C Charging Cable,1,11.95,2019-12-02 17:41:00,"175 River St, San Francisco, CA 94016",11.95
AAA Batteries (4-pack),1,2.99,2019-12-03 12:11:00,"628 Main St, New York City, NY 10001",2.99
USB-C Charging Cable,1,11.95,2019-12-03 09:11:00,"549 Meadow St, Boston, MA 02215",11.95
iPhone,1,700.0,2019-12-13 11:57:00,"388 Lincoln St, Atlanta, GA 30301",700.0
Lightning Charging Cable,1,14.95,2019-12-11 14:29:00,"337 5th St, Austin, TX 73301",14.95
Lightning Charging Cable,1,14.95,2019-12-31 09:30:00,"868 Cedar St, San Francisco, CA 94016",14.95
Lightning Charging Cable,1,14.95,2019-12-11 11:51:00,"89 Lincoln St, New York City, NY 10001",14.95
AA Batteries (4-pack),1,3.84,2019-12-02 14:50:00,"130 5th St, Seattle, WA 98101",3.84
Wired Headphones,1,11.99,2019-12-22 23:31:00,"114 6th St, Seattle, WA 98101",11.99
AA Batteries (4-pack),2,3.84,2019-12-27 18:30:00,"981 10th St, Portland, ME 04101",7.68
AAA Batteries (4-pack),1,2.99,2019-12-30 12:25:00,"946 Pine St, Seattle, WA 98101",2.99
