Product,Quantity,Price,Date,Address,Total
Macbook Pro Laptop,1,1700.0,2019-12-23 15:00:00,"618 1st St, Atlanta, GA 30301",1700.0
AAA Batteries (4-pack),1,2.99,2019-12-08 13:22:00,"872 Cedar St, Boston, MA 02215",2.99
27in 4K Gaming Monitor,1,389.99,2019-12-16 21:09:00,"588 8th St, San Francisco, CA 94016",389.99
USB-C Charging Cable,1,11.95,2019-12-28 19:54:00,"632 Forest St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-18 21:39:00,"699 Lincoln St, Dallas, TX 75001",11.95
Bose SoundSport Headphones,1,99.99,2019-12-13 21:03:00,"229 Washington St, Portland, OR 97035",99.99
AAA Batteries (4-pack),1,2.99,2019-12-11 19:34:00,"334 Church St, Atlanta, GA 30301",2.99
Bose SoundSport Headphones,1,99.99,2019-12-24 19:48:00,"407 Madison St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),1,3.84,2019-12-18 15:31:00,"909 Washington St, Los Angeles, CA 90001",3.84
Lightning Charging Cable,1,14.95,2019-12-19 21:16:00,"314 Dogwood St, Los Angeles, CA 90001",14.95
AA Batteries (4-pack),1,3.84,2019-12-14 19:23:00,"654 Center St, San Francisco, CA 94016",3.84
AAA Batteries (4-pack),1,2.99,2019-12-29 19:14:00,"300 11th St, San Francisco, CA 94016",2.99
27in 4K Gaming Monitor,1,389.99,2019-12-18 17:27:00,"509 Lake St, Boston, MA 02215",389.99
Wired Headphones,1,11.99,2019-12-31 23:17:00,"837 14th St, Boston, MA 02215",11.99
AAA Batteries (4-pack),1,2.99,2019-12-17 10:45:00,"121 7th St, Austin, TX 73301",2.99
Google Phone,1,600.0,2019-12-20 16:40:00,"442 8th St, New York City, NY 10001",600.0
Google Phone,1,600.0,2019-12-30 11:04:00,"282 Hickory St, Atlanta, GA 30301",600.0
34in Ultrawide Monitor,1,379.99,2019-12-18 06:48:00,"697 Jefferson St, Dallas, TX 75001",379.99
Wired Headphones,1,11.99,2019-12-13 16:01:00,"636 Park St, Los Angeles, CA 90001",11.99
34in Ultrawide Monitor,1,379.99,2019-12-11 19:39:00,"197 Wilson St, New York City, NY 10001",379.99
USB-C Charging Cable,1,11.95,2019-12-13 13:25:00,"702 Dogwood St, San Francisco, CA 94016",11.95
20in Monitor,1,109.99,2019-12-14 23:40:00,"405 10th St, Los Angeles, CA 90001",109.99
AAA Batteries (4-pack),1,2.99,2019-12-26 08:44:00,"744 Jackson St, Seattle, WA 98101",2.99
USB-C Charging Cable,1,11.95,2019-12-27 18:26:00,"148 Chestnut St, New York City, NY 10001",11.95
Lightning Charging Cable,1,14.95,2019-12-05 11:01:00,"858 4th St, Los Angeles, CA 90001",14.95
Wired Headphones,1,11.99,2019-12-31 20:14:00,"520 2nd St, Atlanta, GA 30301",11.99
iPhone,1,700.0,2019-12-27 23:34:00,"759 West St, San Francisco, CA 94016",700.0
AAA Batteries (4-pack),1,2.99,2019-12-02 12:24:00,"611 Sunset St, San Francisco, CA 94016",2.99
Apple Airpods Headphones,1,150.0,2019-12-02 18:16:00,"730 Chestnut St, Seattle, WA 98101",150.0
AAA Batteries (4-pack),1,2.99,2019-12-14 18:18:00,"631 Meadow St, Dallas, TX 75001",2.99
Bose SoundSport Headphones,1,99.99,2019-12-22 19:17:00,"331 Meadow St, San Francisco, CA 94016",99.99
Lightning Charging Cable,1,14.95,2019-12-25 13:02:00,"963 North St, San Francisco, CA 94016",14.95
AAA Batteries (4-pack),5,2.99,2019-12-13 22:27:00,"557 1st St, San Francisco, CA 94016",14.95
USB-C Charging Cable,1,11.95,2019-12-22 18:39:00,"981 8th St, Los Angeles, CA 90001",11.95
Wired Headphones,1,11.99,2019-12-23 16:59:00,"78 Hickory St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-27 10:06:00,"939 Church St, Dallas, TX 75001",11.95
Bose SoundSport Headphones,1,99.99,2019-12-18 19:11:00,"448 Meadow St, San Francisco, CA 94016",99.99
ThinkPad Laptop,1,999.99,2019-12-07 14:09:00,"817 Maple St, Austin, TX 73301",999.99
Apple Airpods Headphones,1,150.0,2019-12-30 15:50:00,"528 Lakeview St, San Francisco, CA 94016",150.0
Apple Airpods Headphones,1,150.0,2019-12-14 18:31:00,"275 5th St, San Francisco, CA 94016",150.0
Lightning Charging Cable,1,14.95,2019-12-04 19:46:00,"768 14th St, Boston, MA 02215",14.95
Lightning Charging Cable,1,14.95,2019-12-30 20:01:00,"976 11th St, New York City, NY 10001",14.95
ThinkPad Laptop,1,999.99,2019-12-06 12:05:00,"686 Maple St, San Francisco, CA 94016",999.99
ThinkPad Laptop,1,999.99,2019-12-16 20:59:00,"695 8th St, Portland, OR 97035",999.99
AA Batteries (4-pack),1,3.84,2019-12-20 11:03:00,"535 Pine St, San Francisco, CA 94016",3.84
USB-C Charging Cable,1,11.95,2019-12-18 17:54:00,"247 9th St, Seattle, WA 98101",11.95
AAA Batteries (4-pack),2,2.99,2019-12-05 12:26:00,"64 Hill St, Los Angeles, CA 90001",5.98
Bose SoundSport Headphones,1,99.99,2019-12-05 23:36:00,"808 8th St, Seattle, WA 98101",99.99
AAA Batteries (4-pack),3,2.99,2019-12-05 23:36:00,"808 8th St, Seattle, WA 98101",8.97
27in FHD Monitor,1,149.99,2019-12-24 13:04:00,"56 7th St, Boston, MA 02215",149.99
AA Batteries (4-pack),1,3.84,2019-12-11 16:21:00,"409 7th St, Seattle, WA 98101",3.84
Macbook Pro Laptop,1,1700.0,2019-12-09 07:11:00,"639 Highland St, San Francisco, CA 94016",1700.0
Wired Headphones,1,11.99,2019-12-02 23:56:00,"549 Madison St, New York City, NY 10001",11.99
AAA Batteries (4-pack),1,2.99,2019-12-17 13:50:00,"926 Center St, Seattle, WA 98101",2.99
AAA Batteries (4-pack),2,2.99,2019-12-11 13:30:00,"174 Chestnut St, Seattle, WA 98101",5.98
AAA Batteries (4-pack),1,2.99,2019-12-22 22:15:00,"57 Cherry St, New York City, NY 10001",2.99
Lightning Charging Cable,1,14.95,2019-12-27 12:31:00,"995 Johnson St, Seattle, WA 98101",14.95
AAA Batteries (4-pack),1,2.99,2019-12-17 08:41:00,"772 Main St, Los Angeles, CA 90001",2.99
Google Phone,1,600.0,2019-12-31 20:49:00,"240 Washington St, Seattle, WA 98101",600.0
Lightning Charging Cable,1,14.95,2019-12-31 13:45:00,"94 12th St, San Francisco, CA 94016",14.95
27in FHD Monitor,1,149.99,2019-12-25 11:19:00,"802 Cedar St, Atlanta, GA 30301",149.99
Bose SoundSport Headphones,1,99.99,2019-12-06 22:29:00,"790 West St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),2,3.84,2019-12-23 09:21:00,"823 7th St, Boston, MA 02215",7.68
27in FHD Monitor,1,149.99,2019-12-09 17:12:00,"122 7th St, Boston, MA 02215",149.99
USB-C Charging Cable,1,11.95,2019-12-16 10:25:00,"980 Hickory St, Seattle, WA 98101",11.95
Bose SoundSport Headphones,1,99.99,2019-12-28 16:19:00,"776 Hickory St, San Francisco, CA 94016",99.99
AA Batteries (4-pack),1,3.84,2019-12-22 11:54:00,"864 Center St, Boston, MA 02215",3.84
Lightning Charging Cable,1,14.95,2019-12-15 23:53:00,"481 Elm St, Atlanta, GA 30301",14.95
Bose SoundSport Headphones,1,99.99,2019-12-26 06:43:00,"115 Pine St, San Francisco, CA 94016",99.99
AAA Batteries (4-pack),1,2.99,2019-12-26 06:43:00,"115 Pine St, San Francisco, CA 94016",2.99
USB-C Charging Cable,1,11.95,2019-12-23 18:10:00,"777 West St, Los Angeles, CA 90001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-17 20:46:00,"688 14th St, Boston, MA 02215",379.99
27in 4K Gaming Monitor,1,389.99,2019-12-19 13:25:00,"198 7th St, Los Angeles, CA 90001",389.99
Wired Headphones,1,11.99,2019-12-20 12:37:00,"313 Madison St, San Francisco, CA 94016",11.99
27in 4K Gaming Monitor,1,389.99,2019-12-14 01:18:00,"417 13th St, New York City, NY 10001",389.99
Google Phone,1,600.0,2019-12-19 22:05:00,"413 Meadow St, San Francisco, CA 94016",600.0
AAA Batteries (4-pack),1,2.99,2019-12-23 20:38:00,"608 1st St, Boston, MA 02215",2.99
Lightning Charging Cable,1,14.95,2019-12-02 17:17:00,"59 Chestnut St, Seattle, WA 98101",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-21 10:02:00,"547 11th St, Los Angeles, CA 90001",389.99
Wired Headphones,1,11.99,2019-12-19 08:17:00,"57 Forest St, Seattle, WA 98101",11.99
USB-C Charging Cable,1,11.95,2019-12-26 12:51:00,"790 Elm St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-17 10:51:00,"997 Park St, Boston, MA 02215",150.0
AAA Batteries (4-pack),2,2.99,2019-12-17 10:51:00,"997 Park St, Boston, MA 02215",5.98
Lightning Charging Cable,1,14.95,2019-12-29 10:06:00,"150 4th St, Boston, MA 02215",14.95
Apple Airpods Headphones,1,150.0,2019-12-19 11:41:00,"26 Adams St, New York City, NY 10001",150.0
USB-C Charging Cable,1,11.95,2019-12-26 21:05:00,"683 Cherry St, Los Angeles, CA 90001",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-21 17:00:00,"530 Johnson St, Austin, TX 73301",389.99
Apple Airpods Headphones,1,150.0,2019-12-27 20:32:00,"511 Lincoln St, San Francisco, CA 94016",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-07 16:41:00,"62 Forest St, Seattle, WA 98101",389.99
Wired Headphones,1,11.99,2019-12-28 10:26:00,"959 Lakeview St, San Francisco, CA 94016",11.99
USB-C Charging Cable,1,11.95,2019-12-31 20:01:00,"956 Elm St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-20 14:51:00,"705 South St, San Francisco, CA 94016",150.0
AAA Batteries (4-pack),1,2.99,2019-12-31 04:44:00,"886 7th St, Dallas, TX 75001",2.99
AA Batteries (4-pack),1,3.84,2019-12-04 15:07:00,"767 Johnson St, Austin, TX 73301",3.84
Lightning Charging Cable,1,14.95,2019-12-23 19:21:00,"80 Walnut St, Seattle, WA 98101",14.95
LG Dryer,1,600.0,2019-12-02 08:22:00,"560 13th St, Seattle, WA 98101",600.0
AAA Batteries (4-pack),1,2.99,2019-12-29 00:59:00,"29 5th St, San Francisco, CA 94016",2.99
AA Batteries (4-pack),1,3.84,2019-12-16 10:46:00,"750 West St, New York City, NY 10001",3.84
AAA Batteries (4-pack),1,2.99,2019-12-27 11:03:00,"328 Hickory St, Seattle, WA 98101",2.99
USB-C Charging Cable,1,11.95,2019-12-24 11:34:00,"172 Walnut St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),2,3.84,2019-12-18 20:27:00,"549 Meadow St, Los Angeles, CA 90001",7.68
USB-C Charging Cable,1,11.95,2019-12-03 12:53:00,"530 Walnut St, New York City, NY 10001",11.95
AA Batteries (4-pack),1,3.84,2019-12-17 01:08:00,"369 Lakeview St, San Francisco, CA 94016",3.84
Google Phone,1,600.0,2019-12-07 18:08:00,"570 8th St, San Francisco, CA 94016",600.0
27in 4K Gaming Monitor,1,389.99,2019-12-24 09:26:00,"8 Adams St, Los Angeles, CA 90001",389.99
Macbook Pro Laptop,1,1700.0,2019-12-04 19:18:00,"558 Willow St, New York City, NY 10001",1700.0
AAA Batteries (4-pack),1,2.99,2019-12-23 19:38:00,"818 Dogwood St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),2,2.99,2019-12-29 16:28:00,"749 North St, Los Angeles, CA 90001",5.98
iPhone,1,700.0,2019-12-04 14:55:00,"89 Cherry St, Seattle, WA 98101",700.0
27in FHD Monitor,1,149.99,2019-12-21 12:15:00,"418 Main St, Seattle, WA 98101",149.99
Apple Airpods Headphones,1,150.0,2019-12-08 20:12:00,"601 Adams St, Boston, MA 02215",150.0
AA Batteries (4-pack),2,3.84,2019-12-06 13:10:00,"484 Forest St, San Francisco, CA 94016",7.68
USB-C Charging Cable,2,11.95,2019-12-13 22:42:00,"571 Church St, Los Angeles, CA 90001",23.9
Flatscreen TV,1,300.0,2019-12-13 18:49:00,"739 Wilson St, New York City, NY 10001",300.0
USB-C Charging Cable,1,11.95,2019-12-13 14:37:00,"796 Cedar St, Dallas, TX 75001",11.95
34in Ultrawide Monitor,1,379.99,2019-12-14 10:38:00,"697 Park St, New York City, NY 10001",379.99
Wired Headphones,1,11.99,2019-12-10 17:27:00,"575 Pine St, San Francisco, CA 94016",11.99
Lightning Charging Cable,1,14.95,2019-12-11 09:17:00,"75 Jackson St, Atlanta, GA 30301",14.95
Bose SoundSport Headphones,1,99.99,2019-12-30 13:31:00,"485 Cedar St, Boston, MA 02215",99.99
Wired Headphones,1,11.99,2019-12-25 09:42:00,"920 Park St, Dallas, TX 75001",11.99
USB-C Charging Cable,2,11.95,2019-12-12 16:39:00,"697 Johnson St, San Francisco, CA 94016",23.9
AA Batteries (4-pack),1,3.84,2019-12-11 09:17:00,"500 4th St, Boston, MA 02215",3.84
Lightning Charging Cable,1,14.95,2019-12-29 22:44:00,"340 10th St, New York City, NY 10001",14.95
Apple Airpods Headphones,1,150.0,2019-12-17 10:18:00,"840 River St, Seattle, WA 98101",150.0
27in 4K Gaming Monitor,1,389.99,2019-12-27 21:42:00,"749 South St, New York City, NY 10001",389.99
Bose SoundSport Headphones,1,99.99,2019-12-06 21:58:00,"846 River St, New York City, NY 10001",99.99
Wired Headphones,1,11.99,2019-12-31 10:46:00,"971 Sunset St, Portland, OR 97035",11.99
Lightning Charging Cable,1,14.95,2019-12-14 23:07:00,"255 Washington St, San Francisco, CA 94016",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-28 15:36:00,"273 Maple St, Boston, MA 02215",389.99
Bose SoundSport Headphones,1,99.99,2019-12-30 12:27:00,"420 Meadow St, Los Angeles, CA 90001",99.99
AA Batteries (4-pack),1,3.84,2019-12-11 21:48:00,"734 14th St, Austin, TX 73301",3.84
USB-C Charging Cable,1,11.95,2019-12-16 22:42:00,"566 South St, San Francisco, CA 94016",11.95
AA Batteries (4-pack),3,3.84,2019-12-09 06:56:00,"725 Church St, Seattle, WA 98101",11.52
27in FHD Monitor,1,149.99,2019-12-22 13:54:00,"3 North St, Boston, MA 02215",149.99
Wired Headphones,1,11.99,2019-12-23 11:48:00,"115 South St, New York City, NY 10001",11.99
USB-C Charging Cable,1,11.95,2019-12-02 13:57:00,"812 12th St, San Francisco, CA 94016",11.95
ThinkPad Laptop,1,999.99,2019-12-04 19:26:00,"627 1st St, San Francisco, CA 94016",999.99
AA Batteries (4-pack),1,3.84,2019-12-07 18:35:00,"13 North St, Austin, TX 73301",3.84
Apple Airpods Headphones,1,150.0,2019-12-20 13:45:00,"671 Center St, Seattle, WA 98101",150.0
Apple Airpods Headphones,1,150.0,2019-12-18 14:05:00,"892 Jackson St, Dallas, TX 75001",150.0
AA Batteries (4-pack),1,3.84,2019-12-16 11:24:00,"659 Walnut St, Los Angeles, CA 90001",3.84
20in Monitor,1,109.99,2019-12-21 19:25:00,"941 Hill St, San Francisco, CA 94016",109.99
Wired Headphones,1,11.99,2019-12-13 20:35:00,"11 Wilson St, Boston, MA 02215",11.99
27in FHD Monitor,1,149.99,2019-12-18 07:15:00,"131 Adams St, Seattle, WA 98101",149.99
Wired Headphones,1,11.99,2019-12-08 21:57:00,"97 Chestnut St, New York City, NY 10001",11.99
Lightning Charging Cable,1,14.95,2019-12-03 14:05:00,"812 Chestnut St, Boston, MA 02215",14.95
AA Batteries (4-pack),1,3.84,2019-12-03 14:05:00,"812 Chestnut St, Boston, MA 02215",3.84
27in FHD Monitor,1,149.99,2019-12-23 07:20:00,"581 Maple St, New York City, NY 10001",149.99
Lightning Charging Cable,1,14.95,2019-12-30 07:49:00,"898 Park St, San Francisco, CA 94016",14.95
Google Phone,1,600.0,2019-12-19 01:06:00,"202 12th St, Los Angeles, CA 90001",600.0
AA Batteries (4-pack),1,3.84,2019-12-01 16:37:00,"184 Hill St, Dallas, TX 75001",3.84
Apple Airpods Headphones,1,150.0,2019-12-26 12:31:00,"986 Cedar St, Seattle, WA 98101",150.0
iPhone,1,700.0,2019-12-22 18:02:00,"977 Maple St, San Francisco, CA 94016",700.0
AA Batteries (4-pack),2,3.84,2019-12-13 00:27:00,"741 Adams St, Boston, MA 02215",7.68
iPhone,1,700.0,2019-12-30 19:53:00,"146 12th St, Dallas, TX 75001",700.0
AAA Batteries (4-pack),1,2.99,2019-12-25 09:13:00,"710 5th St, Seattle, WA 98101",2.99
Lightning Charging Cable,1,14.95,2019-12-25 14:35:00,"79 10th St, Atlanta, GA 30301",14.95
Lightning Charging Cable,1,14.95,2019-12-03 17:34:00,"747 10th St, San Francisco, CA 94016",14.95
AAA Batteries (4-pack),1,2.99,2019-12-21 07:33:00,"594 Church St, San Francisco, CA 94016",2.99
27in FHD Monitor,1,149.99,2019-12-08 15:21:00,"165 4th St, New York City, NY 10001",149.99
Bose SoundSport Headphones,1,99.99,2019-12-21 10:06:00,"961 South St, San Francisco, CA 94016",99.99
iPhone,1,700.0,2019-12-19 18:30:00,"544 Walnut St, San Francisco, CA 94016",700.0
27in 4K Gaming Monitor,1,389.99,2019-12-30 23:58:00,"946 Maple St, San Francisco, CA 94016",389.99
Flatscreen TV,1,300.0,2019-12-14 09:38:00,"993 West St, Portland, OR 97035",300.0
AAA Batteries (4-pack),2,2.99,2019-12-12 11:50:00,"826 Hickory St, San Francisco, CA 94016",5.98
iPhone,1,700.0,2019-12-12 16:50:00,"938 Adams St, Boston, MA 02215",700.0
Lightning Charging Cable,1,14.95,2019-12-12 16:50:00,"938 Adams St, Boston, MA 02215",14.95
AAA Batteries (4-pack),1,2.99,2019-12-08 12:25:00,"167 Adams St, San Francisco, CA 94016",2.99
Apple Airpods Headphones,1,150.0,2019-12-02 05:34:00,"36 Lakeview St, Los Angeles, CA 90001",150.0
AA Batteries (4-pack),2,3.84,2019-12-15 14:48:00,"548 9th St, New York City, NY 10001",7.68
Wired Headphones,1,11.99,2019-12-11 01:52:00,"266 Adams St, Boston, MA 02215",11.99
USB-C Charging Cable,1,11.95,2019-12-08 08:35:00,"569 10th St, Los Angeles, CA 90001",11.95
Apple Airpods Headphones,1,150.0,2019-12-04 01:00:00,"67 11th St, New York City, NY 10001",150.0
Lightning Charging Cable,1,14.95,2019-12-16 12:07:00,"252 Highland St, Dallas, TX 75001",14.95
Wired Headphones,1,11.99,2019-12-13 19:05:00,"671 Cherry St, Boston, MA 02215",11.99
Vareebadd Phone,1,400.0,2019-12-31 09:38:00,"85 Dogwood St, Dallas, TX 75001",400.0
Bose SoundSport Headphones,1,99.99,2019-12-31 09:38:00,"85 Dogwood St, Dallas, TX 75001",99.99
AAA Batteries (4-pack),1,2.99,2019-12-12 19:17:00,"753 Main St, Boston, MA 02215",2.99
20in Monitor,1,109.99,2019-12-10 11:06:00,"31 Cedar St, New York City, NY 10001",109.99
USB-C Charging Cable,1,11.95,2019-12-26 14:13:00,"817 8th St, New York City, NY 10001",11.95
Bose SoundSport Headphones,1,99.99,2019-12-16 14:49:00,"767 Lincoln St, San Francisco, CA 94016",99.99
AAA Batteries (4-pack),1,2.99,2019-12-27 14:15:00,"287 Dogwood St, San Francisco, CA 94016",2.99
AA Batteries (4-pack),1,3.84,2019-12-26 10:34:00,"977 Madison St, Portland, OR 97035",3.84
Macbook Pro Laptop,1,1700.0,2019-12-17 13:38:00,"808 Lake St, Seattle, WA 98101",1700.0
AA Batteries (4-pack),1,3.84,2019-12-19 12:36:00,"102 Wilson St, Dallas, TX 75001",3.84
AA Batteries (4-pack),1,3.84,2019-12-11 12:23:00,"631 Church St, Portland, ME 04101",3.84
Apple Airpods Headphones,1,150.0,2019-12-05 14:42:00,"469 Sunset St, Los Angeles, CA 90001",150.0
AA Batteries (4-pack),1,3.84,2019-12-17 21:31:00,"684 Hill St, San Francisco, CA 94016",3.84
Wired Headphones,1,11.99,2019-12-20 13:07:00,"959 South St, Atlanta, GA 30301",11.99
ThinkPad Laptop,1,999.99,2019-12-09 10:43:00,"783 Elm St, Dallas, TX 75001",999.99
AA Batteries (4-pack),1,3.84,2019-12-20 12:04:00,"625 7th St, San Francisco, CA 94016",3.84
AA Batteries (4-pack),2,3.84,2019-12-19 10:23:00,"829 Dogwood St, Austin, TX 73301",7.68
Lightning Charging Cable,1,14.95,2019-12-26 09:34:00,"460 Wilson St, Austin, TX 73301",14.95
AA Batteries (4-pack),1,3.84,2019-12-03 15:02:00,"843 Walnut St, Dallas, TX 75001",3.84
34in Ultrawide Monitor,1,379.99,2019-12-24 21:14:00,"28 Main St, New York City, NY 10001",379.99
iPhone,1,700.0,2019-12-08 16:47:00,"861 11th St, Boston, MA 02215",700.0
Flatscreen TV,1,300.0,2019-12-31 07:41:00,"261 6th St, New York City, NY 10001",300.0
AA Batteries (4-pack),1,3.84,2019-12-30 10:07:00,"557 9th St, Atlanta, GA 30301",3.84
iPhone,1,700.0,2019-12-29 14:37:00,"289 Chestnut St, Austin, TX 73301",700.0
Wired Headphones,1,11.99,2019-12-29 14:37:00,"289 Chestnut St, Austin, TX 73301",11.99
AAA Batteries (4-pack),2,2.99,2019-12-02 13:47:00,"507 Washington St, San Francisco, CA 94016",5.98
Lightning Charging Cable,1,14.95,2019-12-19 11:07:00,"8 Elm St, Boston, MA 02215",14.95
Lightning Charging Cable,2,14.95,2019-12-19 23:50:00,"973 West St, Boston, MA 02215",29.9
Google Phone,1,600.0,2019-12-06 10:55:00,"545 Lake St, San Francisco, CA 94016",600.0
AAA Batteries (4-pack),2,2.99,2019-12-17 19:13:00,"765 9th St, San Francisco, CA 94016",5.98
USB-C Charging Cable,2,11.95,2019-12-28 08:56:00,"68 Maple St, Austin, TX 73301",23.9
USB-C Charging Cable,2,11.95,2019-12-16 05:11:00,"361 Main St, San Francisco, CA 94016",23.9
Wired Headphones,1,11.99,2019-12-28 18:08:00,"881 4th St, Dallas, TX 75001",11.99
AAA Batteries (4-pack),2,2.99,2019-12-19 16:52:00,"326 Jefferson St, San Francisco, CA 94016",5.98
LG Washing Machine,1,600.0,2019-12-15 11:17:00,"924 Ridge St, Boston, MA 02215",600.0
Google Phone,1,600.0,2019-12-27 12:56:00,"437 Walnut St, Boston, MA 02215",600.0
USB-C Charging Cable,1,11.95,2019-12-09 20:06:00,"54 Meadow St, Boston, MA 02215",11.95
Lightning Charging Cable,1,14.95,2019-12-14 08:45:00,"333 Cedar St, New York City, NY 10001",14.95
USB-C Charging Cable,1,11.95,2019-12-10 18:45:00,"448 River St, San Francisco, CA 94016",11.95
USB-C Charging Cable,1,11.95,2019-12-22 06:38:00,"620 Lincoln St, New York City, NY 10001",11.95
Macbook Pro Laptop,1,1700.0,2019-12-10 23:01:00,"450 Lakeview St, Portland, OR 97035",1700.0
Bose SoundSport Headphones,1,99.99,2019-12-25 23:48:00,"744 13th St, Dallas, TX 75001",99.99
Lightning Charging Cable,2,14.95,2019-12-23 18:56:00,"88 Ridge St, Dallas, TX 75001",29.9
Apple Airpods Headphones,1,150.0,2019-12-31 16:44:00,"146 West St, Portland, ME 04101",150.0
Lightning Charging Cable,1,14.95,2019-12-02 15:16:00,"794 Wilson St, Dallas, TX 75001",14.95
AAA Batteries (4-pack),1,2.99,2019-12-29 19:16:00,"390 Johnson St, San Francisco, CA 94016",2.99
Wired Headphones,1,11.99,2019-12-01 10:29:00,"468 Jefferson St, Atlanta, GA 30301",11.99
AAA Batteries (4-pack),1,2.99,2019-12-06 10:10:00,"792 South St, Portland, OR 97035",2.99
Lightning Charging Cable,1,14.95,2019-12-14 16:22:00,"883 Hill St, New York City, NY 10001",14.95
AA Batteries (4-pack),1,3.84,2019-12-02 17:34:00,"267 Pine St, Boston, MA 02215",3.84
34in Ultrawide Monitor,1,379.99,2019-12-22 10:18:00,"893 4th St, San Francisco, CA 94016",379.99
Bose SoundSport Headphones,1,99.99,2019-12-23 09:14:00,"540 Hickory St, Seattle, WA 98101",99.99
Flatscreen TV,1,300.0,2019-12-02 12:52:00,"13 Lakeview St, San Francisco, CA 94016",300.0
Bose SoundSport Headphones,1,99.99,2019-12-26 23:36:00,"485 Highland St, Los Angeles, CA 90001",99.99
Lightning Charging Cable,1,14.95,2019-12-23 13:48:00,"525 North St, Dallas, TX 75001",14.95
27in FHD Monitor,1,149.99,2019-12-25 17:14:00,"751 West St, Boston, MA 02215",149.99
AAA Batteries (4-pack),1,2.99,2019-12-25 00:17:00,"691 Willow St, Atlanta, GA 30301",2.99
AA Batteries (4-pack),2,3.84,2019-12-31 10:15:00,"575 Highland St, Boston, MA 02215",7.68
AAA Batteries (4-pack),1,2.99,2019-12-20 20:43:00,"868 Cedar St, New York City, NY 10001",2.99
20in Monitor,1,109.99,2019-12-21 19:31:00,"223 Lakeview St, San Francisco, CA 94016",109.99
USB-C Charging Cable,1,11.95,2019-12-15 22:06:00,"188 Ridge St, Los Angeles, CA 90001",11.95
AA Batteries (4-pack),1,3.84,2019-12-17 20:17:00,"171 Maple St, Portland, OR 97035",3.84
AAA Batteries (4-pack),1,2.99,2019-12-16 12:24:00,"217 1st St, Los Angeles, CA 90001",2.99
AAA Batteries (4-pack),2,2.99,2019-12-06 19:21:00,"827 South St, Portland, OR 97035",5.98
Lightning Charging Cable,1,14.95,2019-12-10 19:15:00,"401 Center St, Seattle, WA 98101",14.95
AA Batteries (4-pack),1,3.84,2019-12-01 13:02:00,"826 Chestnut St, Atlanta, GA 30301",3.84
iPhone,1,700.0,2019-12-11 18:50:00,"163 North St, Seattle, WA 98101",700.0
Flatscreen TV,1,300.0,2019-12-29 22:01:00,"212 Lake St, Austin, TX 73301",300.0
USB-C Charging Cable,1,11.95,2019-12-12 11:02:00,"791 Lincoln St, Dallas, TX 75001",11.95
27in 4K Gaming Monitor,1,389.99,2019-12-13 14:45:00,"686 Spruce St, Dallas, TX 75001",389.99
Lightning Charging Cable,1,14.95,2019-12-23 17:56:00,"395 13th St, San Francisco, CA 94016",14.95
AAA Batteries (4-pack),1,2.99,2019-12-16 16:53:00,"874 Chestnut St, Dallas, TX 75001",2.99
Apple Airpods Headphones,1,150.0,2019-12-05 21:28:00,"658 Forest St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),1,3.84,2019-12-06 00:18:00,"794 4th St, Dallas, TX 75001",3.84
Apple Airpods Headphones,1,150.0,2019-12-03 00:11:00,"402 Willow St, Seattle, WA 98101",150.0
USB-C Charging Cable,1,11.95,2019-12-05 15:51:00,"584 Highland St, New York City, NY 10001",11.95
Apple Airpods Headphones,1,150.0,2019-12-21 22:07:00,"81 5th St, San Francisco, CA 94016",150.0
AA Batteries (4-pack),1,3.84,2019-12-20 15:48:00,"593 5th St, New York City, NY 10001",3.84
AA Batteries (4-pack),1,3.84,2019-12-06 09:12:00,"836 4th St, San Francisco, CA 94016",3.84
AA Batteries (4-pack),1,3.84,2019-12-06 17:51:00,"461 1st St, Seattle, WA 98101",3.84
Lightning Charging Cable,1,14.95,2019-12-29 14:41:00,"191 Lakeview St, Austin, TX 73301",14.95
AAA Batteries (4-pack),1,2.99,2019-12-05 10:42:00,"599 10th St, San Francisco, CA 94016",2.99
34in Ultrawide Monitor,1,379.99,2019-12-01 11:49:00,"359 Pine St, New York City, NY 10001",379.99
Wired Headphones,1,11.99,2019-12-19 15:34:00,"497 Madison St, Atlanta, GA 30301",11.99
Lightning Charging Cable,1,14.95,2019-12-25 19:41:00,"371 Johnson St, San Francisco, CA 94016",14.95
27in 4K Gaming Monitor,1,389.99,2019-12-23 14:11:00,"174 Willow St, New York City, NY 10001",389.99
Bose SoundSport Headphones,1,99.99,2019-12-03 09:29:00,"870 Ridge St, San Francisco, CA 94016",99.99
